cycle,station,target_date,synthetic_floor_f,synthetic_forecast_high_f,feature,v1_value,v1_state,v2_value,v2_state
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,80.0,present,80.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,82.0,present,82.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,7.0,present,7.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,-3.0,present,-3.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T01Z,KORD,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,2.0,present,2.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10,72.0,present,72.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p25,73.0,present,73.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50,74.0,present,74.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p75,76.0,present,76.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90,77.0,present,77.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_mean,74.0,present,74.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-11.0,present,-11.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-8.0,present,-8.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KSEA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T01Z,KSEA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-3.0,present,-3.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10,69.0,present,69.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p25,70.0,present,70.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50,71.0,present,71.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p75,73.0,present,73.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90,74.0,present,74.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_mean,71.0,present,71.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-14.0,present,-14.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-11.0,present,-11.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KSFO,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,5.0,present,5.0,present
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T01Z,KSFO,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-6.0,present,-6.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p75,92.0,present,92.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90,93.0,present,93.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_mean,91.0,present,91.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,8.0,present,8.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,92.0,present,92.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,93.0,present,93.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,91.0,present,91.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,8.0,present,8.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,13.0,present,13.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90,100.0,present,100.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,15.0,present,15.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,100.0,present,100.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,15.0,present,15.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,20.0,present,20.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10,79.0,present,79.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p25,83.0,present,83.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50,85.0,present,85.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p75,86.0,present,86.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90,88.0,present,88.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_mean,84.0,present,84.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,9.0,present,9.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,0.0,present,0.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.5,present,0.5,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,83.0,present,83.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,85.0,present,85.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,86.0,present,86.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,88.0,present,88.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,84.0,present,84.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,9.0,present,9.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,0.0,present,0.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,3.0,present,3.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.5,present,0.5,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T07Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,8.0,present,8.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90,101.0,present,101.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,16.0,present,16.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,101.0,present,101.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,16.0,present,16.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,21.0,present,21.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p75,93.0,present,93.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90,95.0,present,95.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_mean,92.0,present,92.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,6.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,10.0,present,10.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,93.0,present,93.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,95.0,present,95.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,92.0,present,92.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,6.0,present,6.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,10.0,present,10.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,15.0,present,15.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10,71.0,present,71.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p25,72.0,present,72.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50,73.0,present,73.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p75,74.0,present,74.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90,74.0,present,74.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_mean,73.0,present,73.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-12.0,present,-12.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-11.0,present,-11.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T07Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T07Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
