policy,city,ahead,hour_start,band_minutes,pulled_minutes,notional,pulled_notional,eligible_moves,large_moves,pulled_large_moves,t3_known_minutes,trade_rows,pulled_trade_rows,baseline_0_minutes,baseline_0_notional,baseline_0_large_moves,baseline_15_minutes,baseline_15_notional,baseline_15_large_moves,baseline_30_minutes,baseline_30_notional,baseline_30_large_moves,baseline_45_minutes,baseline_45_notional,baseline_45_large_moves,pulled_fraction,notional_fraction,large_move_fraction,t3_known_fraction,baseline_0_large_move_fraction,baseline_15_large_move_fraction,baseline_30_large_move_fraction,baseline_45_large_move_fraction,best_clock_large_move_fraction,lift_vs_best_clock
combined_5_95,austin,2,18,131273.0,31943.0,21641.28502399741,4142.50877299513,625.0,102.0,22.0,0.0,1703.0,330.0,31943.0,4037.9629450023353,24.0,31943.0,9228.396283992439,31.0,31943.0,4320.165233996681,37.0,31943.0,4177.755966995527,19.0,0.24333259695443846,0.19141694998248113,0.21568627450980393,0.0,0.23529411764705882,0.30392156862745096,0.3627450980392157,0.18627450980392157,0.3627450980392157,0.5945945945945946
combined_5_95,chicago,0,0,158400.0,54782.0,183979.98648586354,49826.83396600495,5754.0,1107.0,293.0,126861.0,11493.0,2632.0,54782.0,50155.474022842645,241.0,54782.0,51631.32071402983,213.0,54782.0,68604.59794096126,328.0,54782.0,52521.07890802365,282.0,0.3458459595959596,0.27082746834440874,0.2646793134598013,0.8008901515151515,0.21770551038843722,0.19241192411924118,0.2962962962962963,0.25474254742547425,0.2962962962962963,0.8932926829268294
combined_5_95,chicago,0,6,158400.0,75109.0,177113.1209249444,73150.42374094058,4731.0,1089.0,374.0,154440.0,9309.0,3075.0,75109.0,41002.19528802533,210.0,75109.0,39840.33344304902,244.0,75109.0,56691.76547580443,290.0,75109.0,73693.23050094773,371.0,0.4741729797979798,0.41301527158984275,0.3434343434343434,0.975,0.1928374655647383,0.22405876951331496,0.2662993572084481,0.34067952249770433,0.34067952249770433,1.008086253369272
combined_5_95,chicago,0,12,158400.0,127123.0,339841.27889407286,239077.19378785658,9140.0,3527.0,1684.0,154440.0,14894.0,8216.0,127123.0,188955.12724588258,1168.0,127123.0,178061.51028607602,899.0,127123.0,178201.10978283014,952.0,127123.0,241342.09889393652,1713.0,0.8025441919191919,0.7034966280902444,0.4774595973915509,0.975,0.33115962574425856,0.2548908420754182,0.2699177771477176,0.4856818826197902,0.4856818826197902,0.9830706363105663
combined_5_95,chicago,0,18,158400.0,155194.0,95866.36325306595,90722.57744973202,955.0,97.0,95.0,154440.0,1946.0,1853.0,155194.0,94616.49923005587,75.0,155194.0,94700.32096307156,91.0,155194.0,95098.93971306583,97.0,155194.0,94847.13750507018,97.0,0.979760101010101,0.9463442063640667,0.979381443298969,0.975,0.7731958762886598,0.9381443298969072,1.0,1.0,1.0,0.979381443298969
combined_5_95,chicago,1,0,154440.0,37862.0,72486.35709500025,21191.33359796551,2336.0,405.0,131.0,0.0,5686.0,1477.0,37862.0,19574.343247064728,160.0,37862.0,15587.571330989962,99.0,37862.0,17013.991270960807,73.0,37862.0,16841.937314986306,59.0,0.24515669515669516,0.29234927022463353,0.3234567901234568,0.0,0.3950617283950617,0.24444444444444444,0.18024691358024691,0.145679012345679,0.3950617283950617,0.8187500000000001
combined_5_95,chicago,1,6,154440.0,37312.0,61322.88600471841,14186.066007948408,1477.0,200.0,8.0,0.0,3906.0,751.0,37312.0,18647.94462199258,102.0,37312.0,10625.442037952607,29.0,37312.0,15684.847309836083,14.0,37312.0,16289.007125957087,9.0,0.2415954415954416,0.23133395918217023,0.04,0.0,0.51,0.145,0.07,0.045,0.51,0.0784313725490196
combined_5_95,chicago,1,12,156407.0,38599.0,64089.51788007106,14329.137026049988,1858.0,303.0,42.0,0.0,4781.0,1057.0,38599.0,20646.017255940165,117.0,38599.0,13656.601845028947,41.0,38599.0,12266.99405601671,72.0,38599.0,15049.070610050981,39.0,0.24678562979917779,0.22358004085572475,0.13861386138613863,0.0,0.38613861386138615,0.1353135313531353,0.2376237623762376,0.12871287128712872,0.38613861386138615,0.358974358974359
combined_5_95,chicago,1,18,158400.0,38764.0,65487.03298191062,13406.274462937132,2122.0,290.0,75.0,0.0,5379.0,1210.0,38764.0,19119.628559961988,78.0,38764.0,13635.809871056324,58.0,38764.0,16912.60369997956,74.0,38764.0,15962.929658937865,84.0,0.24472222222222223,0.20471647366647877,0.25862068965517243,0.0,0.2689655172413793,0.2,0.25517241379310346,0.2896551724137931,0.2896551724137931,0.8928571428571428
combined_5_95,chicago,2,0,51832.0,13684.0,902.1274609989305,98.25231699969797,47.0,16.0,2.0,0.0,140.0,19.0,13684.0,278.06516699995086,8.0,13684.0,302.3544859972418,7.0,13684.0,189.06639500022507,3.0,13684.0,110.75926500012372,2.0,0.2640067911714771,0.10891179045908066,0.125,0.0,0.5,0.4375,0.1875,0.125,0.5,0.25
combined_5_95,chicago,2,6,92488.0,22660.0,5218.061366983176,906.7068179945594,259.0,72.0,14.0,0.0,712.0,112.0,22660.0,1097.6635679901433,19.0,22660.0,665.7902679985151,14.0,22660.0,1695.5192420095204,27.0,22660.0,893.8018299950769,12.0,0.2450047573739296,0.17376315727746455,0.19444444444444445,0.0,0.2638888888888889,0.19444444444444445,0.375,0.16666666666666666,0.375,0.5185185185185185
combined_5_95,chicago,2,12,99000.0,24585.0,13239.315359005765,3032.9302460015906,362.0,74.0,15.0,0.0,1005.0,198.0,24585.0,3204.3201249828217,26.0,24585.0,3036.3894940004543,14.0,24585.0,4628.845598993833,18.0,24585.0,2761.8531610090618,13.0,0.24833333333333332,0.2290851274222805,0.20270270270270271,0.0,0.35135135135135137,0.1891891891891892,0.24324324324324326,0.17567567567567569,0.35135135135135137,0.5769230769230769
combined_5_95,chicago,2,18,131296.0,32659.0,23606.150187010473,3920.655766993267,657.0,111.0,20.0,0.0,2024.0,321.0,32659.0,6971.37517202605,34.0,32659.0,5107.6680579893455,32.0,32659.0,5103.833422990543,26.0,32659.0,5040.740567016294,24.0,0.24874329758713137,0.16608619939860622,0.18018018018018017,0.0,0.3063063063063063,0.2882882882882883,0.23423423423423423,0.21621621621621623,0.3063063063063063,0.5882352941176471
combined_5_95,dallas,0,0,158400.0,63462.0,161433.99515804191,40166.72646903722,5593.0,990.0,291.0,123331.0,11508.0,2932.0,63462.0,42331.27140901283,198.0,63462.0,44819.16530409902,246.0,63462.0,65589.72732791684,420.0,63462.0,43011.117946034225,245.0,0.4006439393939394,0.2488120697856389,0.29393939393939394,0.778604797979798,0.2,0.24848484848484848,0.42424242424242425,0.2474747474747475,0.42424242424242425,0.6928571428571428
combined_5_95,dallas,0,6,158400.0,76491.0,149514.14614243116,54383.83295623921,4422.0,938.0,275.0,150480.0,9348.0,3187.0,76491.0,40416.54953504296,233.0,76491.0,43143.44695896131,232.0,76491.0,61214.61407618593,352.0,76491.0,55350.01347729687,235.0,0.4828977272727273,0.36373704000176493,0.2931769722814499,0.95,0.2484008528784648,0.24733475479744135,0.3752665245202559,0.2505330490405117,0.3752665245202559,0.78125
combined_5_95,dallas,0,12,158400.0,121896.0,390405.0087740854,277764.0605421143,12268.0,4970.0,2359.0,150480.0,18719.0,10213.0,121896.0,196048.00648513288,1481.0,121896.0,195790.89215101386,1361.0,121896.0,199528.35317212422,1523.0,121896.0,274622.3835730571,2487.0,0.7695454545454545,0.7114766826745487,0.47464788732394364,0.95,0.29798792756539233,0.2738430583501006,0.3064386317907445,0.5004024144869216,0.5004024144869216,0.9485323683152391
combined_5_95,dallas,0,18,158400.0,152147.0,136780.5996061944,128073.37114218825,1329.0,88.0,82.0,150480.0,2559.0,2373.0,152147.0,133837.66613519297,88.0,152147.0,131445.19435919716,87.0,152147.0,133587.1522761946,88.0,152147.0,132291.3702161928,83.0,0.9605239898989899,0.9363416413652582,0.9318181818181818,0.95,1.0,0.9886363636363636,1.0,0.9431818181818182,1.0,0.9318181818181818
combined_5_95,dallas,1,0,154440.0,37169.0,96860.0615951504,25748.746861043306,2126.0,339.0,73.0,0.0,5468.0,1299.0,37169.0,21254.45973801647,65.0,37169.0,25267.185976046614,111.0,37169.0,28395.36091501923,73.0,37169.0,19944.11778703276,75.0,0.24066951566951567,0.26583450843409845,0.2153392330383481,0.0,0.19174041297935104,0.3274336283185841,0.2153392330383481,0.22123893805309736,0.3274336283185841,0.6576576576576577
combined_5_95,dallas,1,6,154440.0,36740.0,61739.50335338602,15003.925582950373,1441.0,138.0,24.0,0.0,3790.0,826.0,36740.0,19369.99229593269,49.0,36740.0,11639.89250502232,32.0,36740.0,13951.463585335905,25.0,36740.0,14615.51828401305,23.0,0.2378917378917379,0.24301986196860947,0.17391304347826086,0.0,0.35507246376811596,0.2318840579710145,0.18115942028985507,0.16666666666666666,0.35507246376811596,0.48979591836734687
combined_5_95,dallas,1,12,156409.0,37081.0,87197.85506084756,20587.880915028414,1728.0,230.0,32.0,0.0,4717.0,1014.0,37081.0,21319.380443077353,33.0,37081.0,21764.032519774304,64.0,37081.0,16177.846164955025,82.0,37081.0,19537.427770951745,30.0,0.237077150291863,0.23610535948002365,0.1391304347826087,0.0,0.14347826086956522,0.2782608695652174,0.3565217391304348,0.13043478260869565,0.3565217391304348,0.3902439024390244
combined_5_95,dallas,1,18,158400.0,37675.0,60639.97043397008,16083.231491002964,1839.0,217.0,62.0,0.0,4365.0,981.0,37675.0,15822.270657974503,80.0,37675.0,11837.347578006484,42.0,37675.0,11840.719735019204,26.0,37675.0,17832.47401097443,64.0,0.2378472222222222,0.26522492303184325,0.2857142857142857,0.0,0.3686635944700461,0.1935483870967742,0.11981566820276497,0.29493087557603687,0.3686635944700461,0.7749999999999999
combined_5_95,dallas,2,0,53863.0,14593.0,6754.852308096471,2572.851178024767,347.0,212.0,50.0,0.0,711.0,197.0,14593.0,1294.9270620019158,45.0,14593.0,559.358666996433,21.0,14593.0,2359.941477049032,82.0,14593.0,2685.9616780263173,67.0,0.27092809535302526,0.38088933120579227,0.2358490566037736,0.0,0.21226415094339623,0.09905660377358491,0.3867924528301887,0.3160377358490566,0.3867924528301887,0.6097560975609756
combined_5_95,dallas,2,6,92488.0,22297.0,18178.380520997798,5285.475307990166,573.0,174.0,74.0,0.0,1424.0,404.0,22297.0,5246.867287964001,28.0,22297.0,5787.709122976017,39.0,22297.0,5928.344862019619,86.0,22297.0,3396.9509469972418,61.0,0.24107992388201713,0.2907561155893358,0.42528735632183906,0.0,0.16091954022988506,0.22413793103448276,0.4942528735632184,0.3505747126436782,0.4942528735632184,0.8604651162790697
combined_5_95,dallas,2,12,99000.0,23628.0,16773.762589063546,3179.0006079956543,576.0,108.0,21.0,0.0,1342.0,232.0,23628.0,5674.51562304204,34.0,23628.0,3332.5647899907885,25.0,23628.0,4562.637082024224,24.0,23628.0,3368.271102000313,10.0,0.23866666666666667,0.1895222131061015,0.19444444444444445,0.0,0.3148148148148148,0.23148148148148148,0.2222222222222222,0.09259259259259259,0.3148148148148148,0.6176470588235294
combined_5_95,dallas,2,18,131296.0,31966.0,26461.468170922486,5450.248051011892,897.0,153.0,37.0,0.0,2312.0,523.0,31966.0,11456.295681924139,66.0,31966.0,4850.121200986816,43.0,31966.0,5226.743317025429,19.0,31966.0,5243.503131011259,32.0,0.24346514745308312,0.205969223468899,0.24183006535947713,0.0,0.43137254901960786,0.28104575163398693,0.12418300653594772,0.20915032679738563,0.43137254901960786,0.5606060606060606
combined_5_95,denver,0,0,158400.0,49875.0,101657.82373714044,28623.131615132665,3847.0,967.0,225.0,126555.0,8011.0,2486.0,49875.0,33297.74589816018,249.0,49875.0,27396.779545944333,382.0,49875.0,30183.21731991252,386.0,49875.0,32730.36380206557,223.0,0.31486742424242425,0.2815634897825899,0.2326783867631851,0.7989583333333333,0.25749741468459153,0.39503619441571874,0.39917269906928643,0.23061013443640124,0.39917269906928643,0.5829015544041452
combined_5_95,denver,0,6,158400.0,57874.0,73409.57190894606,30319.307283053804,2301.0,550.0,178.0,152823.0,5344.0,1907.0,57874.0,23196.8281059997,123.0,57874.0,23951.783751940628,124.0,57874.0,27361.5589000098,231.0,57874.0,28339.849482011963,177.0,0.3653661616161616,0.4130157211740795,0.3236363636363636,0.9647916666666667,0.22363636363636363,0.22545454545454546,0.42,0.32181818181818184,0.42,0.7705627705627706
combined_5_95,denver,0,12,158400.0,121738.0,338871.6618108233,262639.60402500664,6446.0,2359.0,854.0,154440.0,11650.0,6260.0,121738.0,290128.43631887884,1355.0,121738.0,259827.31444104185,904.0,121738.0,256507.24121998073,766.0,121738.0,269478.45549999294,1032.0,0.7685479797979798,0.7750415086984359,0.3620178041543027,0.975,0.5743959304790165,0.3832132259431963,0.32471386180584993,0.4374735057227639,0.5743959304790165,0.6302583025830258
combined_5_95,denver,0,18,158400.0,155463.0,60772.365050960696,59615.689840960695,454.0,30.0,30.0,154121.0,1150.0,1134.0,155463.0,60064.54358096069,30.0,155463.0,60329.90491096069,30.0,155463.0,59809.585750960694,30.0,155463.0,59593.98157096069,30.0,0.9814583333333333,0.9809670857958207,1.0,0.9729861111111111,1.0,1.0,1.0,1.0,1.0,1.0
combined_5_95,denver,1,0,154440.0,44649.0,48465.89087289359,17312.19898101386,1494.0,195.0,59.0,0.0,3911.0,1285.0,44649.0,15290.580149940062,66.0,44649.0,13330.735146956902,50.0,44649.0,11719.159256959309,23.0,44649.0,15329.266412028393,69.0,0.28910256410256413,0.3572037709245198,0.30256410256410254,0.0,0.3384615384615385,0.2564102564102564,0.11794871794871795,0.35384615384615387,0.35384615384615387,0.8550724637681159
combined_5_95,denver,1,6,154440.0,44847.0,58915.55076902338,15747.738748961005,2303.0,315.0,52.0,0.0,5358.0,1217.0,44847.0,20571.455606984153,122.0,44847.0,15271.815593045518,138.0,44847.0,15384.203292019065,30.0,44847.0,17332.544504966903,59.0,0.2903846153846154,0.2672934147844859,0.16507936507936508,0.0,0.3873015873015873,0.4380952380952381,0.09523809523809523,0.1873015873015873,0.4380952380952381,0.37681159420289856
combined_5_95,denver,1,12,157058.0,45430.0,64379.43309419098,17335.621360066012,1679.0,303.0,71.0,0.0,4174.0,1180.0,45430.0,18435.975322013303,166.0,45430.0,18468.369147028876,53.0,45430.0,25340.195356092623,70.0,45430.0,17089.03025200433,73.0,0.2892561983471074,0.2692726625085834,0.23432343234323433,0.0,0.5478547854785478,0.17491749174917492,0.23102310231023102,0.24092409240924093,0.5478547854785478,0.427710843373494
combined_5_95,denver,1,18,158400.0,45353.0,53746.94072296166,13870.727201946347,1545.0,255.0,49.0,0.0,3761.0,947.0,45353.0,16819.35991703861,124.0,45353.0,19514.337019984327,48.0,45353.0,9257.61220800083,53.0,45353.0,13861.345680936362,56.0,0.28631944444444446,0.25807472974960455,0.19215686274509805,0.0,0.48627450980392156,0.18823529411764706,0.20784313725490197,0.2196078431372549,0.48627450980392156,0.3951612903225807
combined_5_95,denver,2,0,69652.0,22022.0,1970.6452090002817,604.8658840067168,100.0,63.0,13.0,0.0,265.0,78.0,22022.0,908.8186649916264,28.0,22022.0,312.78490900381587,19.0,22022.0,222.47608899876667,8.0,22022.0,658.9995560091977,10.0,0.31617182564750473,0.30693799231043134,0.20634920634920634,0.0,0.4444444444444444,0.30158730158730157,0.12698412698412698,0.15873015873015872,0.4444444444444444,0.4642857142857143
combined_5_95,denver,2,6,93786.0,27258.0,9122.160800049296,1579.0973819955636,300.0,112.0,7.0,0.0,814.0,161.0,27258.0,3290.347823038955,55.0,27258.0,1877.1085590019625,32.0,27258.0,3130.7596220191444,25.0,27258.0,2108.8958869905064,15.0,0.29064039408866993,0.17310562887545572,0.0625,0.0,0.49107142857142855,0.2857142857142857,0.22321428571428573,0.13392857142857142,0.49107142857142855,0.1272727272727273
combined_5_95,denver,2,12,99000.0,28941.0,17372.01548596773,4651.275345000955,666.0,154.0,42.0,0.0,1514.0,468.0,28941.0,6670.588909949749,71.0,28941.0,6134.014417032884,35.0,28941.0,4846.891255995992,26.0,28941.0,4385.230500981817,48.0,0.29233333333333333,0.26774529119882656,0.2727272727272727,0.0,0.461038961038961,0.22727272727272727,0.16883116883116883,0.3116883116883117,0.461038961038961,0.5915492957746479
combined_5_95,denver,2,18,140460.0,40866.0,31973.713141064847,6752.488662018264,924.0,197.0,42.0,0.0,2393.0,565.0,40866.0,11526.061848022018,88.0,40866.0,10720.829055008462,54.0,40866.0,6880.456360021047,46.0,40866.0,5538.417284002377,39.0,0.2909440410081162,0.2111887547194458,0.2131979695431472,0.0,0.4467005076142132,0.27411167512690354,0.233502538071066,0.19796954314720813,0.4467005076142132,0.4772727272727273
combined_5_95,houston,0,0,158400.0,66871.0,130832.47879496904,51882.08093400804,5097.0,1312.0,401.0,126639.0,10387.0,3313.0,66871.0,42155.43953905305,519.0,66871.0,37732.620174932614,286.0,66871.0,51478.08454395404,422.0,66871.0,53345.97678394166,473.0,0.42216540404040404,0.3965535271659401,0.30564024390243905,0.7994886363636363,0.3955792682926829,0.21798780487804878,0.32164634146341464,0.36051829268292684,0.3955792682926829,0.7726396917148363
combined_5_95,houston,0,6,158400.0,83918.0,161535.52894613403,82991.44027807853,5708.0,1737.0,710.0,154440.0,10731.0,4401.0,83918.0,46208.75428215863,598.0,83918.0,46193.03474612724,431.0,83918.0,66468.32644003692,650.0,83918.0,80837.25207510265,714.0,0.5297853535353535,0.5137658620336893,0.40875071963154863,0.975,0.34427173287276913,0.24812895797351756,0.3742084052964882,0.4110535405872193,0.4110535405872193,0.9943977591036415
combined_5_95,houston,0,12,158400.0,128767.0,335083.4375550472,247220.23906701087,10521.0,4772.0,1941.0,154440.0,16436.0,8780.0,128767.0,168763.4547071187,1519.0,128767.0,161066.53010013874,1138.0,128767.0,170001.54970903348,1214.0,128767.0,238348.39756191053,1969.0,0.8129229797979798,0.7377871042235495,0.4067476948868399,0.975,0.3183151718357083,0.23847443419949707,0.25440067057837384,0.41261525565800505,0.41261525565800505,0.9857795835449465
combined_5_95,houston,0,18,158400.0,155353.0,73181.68949969983,71523.20343470165,650.0,19.0,19.0,154440.0,1493.0,1445.0,155353.0,71947.56855470165,19.0,155353.0,71818.49002970166,19.0,155353.0,72151.71841470165,19.0,155353.0,71523.20343470165,19.0,0.9807638888888889,0.9773374176472792,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0
combined_5_95,houston,1,0,154440.0,37169.0,65104.79837210215,14225.426619027248,2145.0,421.0,108.0,0.0,5059.0,1010.0,37169.0,18502.433154053542,119.0,37169.0,14278.867988022868,54.0,37169.0,17459.354549072526,106.0,37169.0,11684.602987994333,100.0,0.24066951566951567,0.21850043275954512,0.25653206650831356,0.0,0.2826603325415677,0.12826603325415678,0.2517814726840855,0.2375296912114014,0.2826603325415677,0.9075630252100841
combined_5_95,houston,1,6,154440.0,36740.0,68240.49951296495,11462.582368954656,2112.0,228.0,24.0,0.0,4971.0,759.0,36740.0,24269.95164995093,109.0,36740.0,15302.461002082662,52.0,36740.0,14102.127991014735,40.0,36740.0,13057.360004910026,39.0,0.2378917378917379,0.16797330691837756,0.10526315789473684,0.0,0.4780701754385965,0.22807017543859648,0.17543859649122806,0.17105263157894737,0.4780701754385965,0.2201834862385321
combined_5_95,houston,1,12,156398.0,37081.0,58973.90412005301,14963.328383058637,2065.0,344.0,56.0,0.0,4707.0,953.0,37081.0,21204.936236945978,175.0,37081.0,13335.118051023474,42.0,37081.0,11351.493001096707,46.0,37081.0,14794.882417048992,100.0,0.23709382472921647,0.2537279599566247,0.16279069767441862,0.0,0.5087209302325582,0.12209302325581395,0.13372093023255813,0.29069767441860467,0.5087209302325582,0.32
combined_5_95,houston,1,18,158400.0,37675.0,51369.63159198452,11997.468781009227,2103.0,391.0,103.0,0.0,4663.0,1068.0,37675.0,18805.93188097093,181.0,37675.0,10614.14332098565,55.0,37675.0,9091.686037996638,42.0,37675.0,12028.465529066287,84.0,0.2378472222222222,0.233551777756593,0.26342710997442453,0.0,0.4629156010230179,0.14066496163682865,0.10741687979539642,0.21483375959079284,0.4629156010230179,0.569060773480663
combined_5_95,houston,2,0,52492.0,13981.0,2602.4765690082554,628.2796939988472,156.0,50.0,14.0,0.0,384.0,91.0,13981.0,880.016744002832,18.0,13981.0,337.4309730015024,11.0,13981.0,541.4042510002051,11.0,13981.0,564.5691010002275,4.0,0.26634534786253145,0.24141608092874023,0.28,0.0,0.36,0.22,0.22,0.08,0.36,0.7777777777777779
combined_5_95,houston,2,6,92466.0,22275.0,8032.679454981915,804.4114599943779,354.0,120.0,9.0,0.0,1013.0,93.0,22275.0,3682.016803994796,75.0,22275.0,1879.7189509960858,14.0,22275.0,1793.3308489946303,22.0,22275.0,912.9372680000145,15.0,0.24089935760171305,0.10014235779014899,0.075,0.0,0.625,0.11666666666666667,0.18333333333333332,0.125,0.625,0.12
combined_5_95,houston,2,12,99000.0,23628.0,19448.811337963107,1896.0951959924078,844.0,144.0,1.0,0.0,1739.0,174.0,23628.0,7464.796858025365,82.0,23628.0,3571.8981470038666,27.0,23628.0,3407.227699999367,6.0,23628.0,2950.572628999239,4.0,0.23866666666666667,0.09749157226340742,0.006944444444444444,0.0,0.5694444444444444,0.1875,0.041666666666666664,0.027777777777777776,0.5694444444444444,0.012195121951219513
combined_5_95,houston,2,18,131164.0,31834.0,26127.413204025957,4444.57296002115,833.0,170.0,34.0,0.0,2131.0,370.0,31834.0,7631.699774977131,96.0,31834.0,8568.359956007585,43.0,31834.0,4901.053811009141,17.0,31834.0,4348.783116001574,24.0,0.2427037906742704,0.17011148119846353,0.2,0.0,0.5647058823529412,0.2529411764705882,0.1,0.1411764705882353,0.5647058823529412,0.3541666666666667
combined_5_95,los-angeles,0,0,158400.0,82748.0,193865.1931845966,72088.31586408622,9297.0,3279.0,1065.0,126628.0,16409.0,6338.0,82748.0,78858.07433285414,981.0,82748.0,60543.30669866391,703.0,82748.0,83707.16482501786,1318.0,82748.0,74037.6227489794,1055.0,0.5223989898989899,0.37184764670697956,0.32479414455626715,0.799419191919192,0.2991765782250686,0.21439463250991156,0.40195181457761514,0.3217444342787435,0.40195181457761514,0.8080424886191199
combined_5_95,los-angeles,0,6,158400.0,107004.0,252293.09662880225,153120.00590091164,11532.0,5251.0,1821.0,154440.0,19648.0,8644.0,107004.0,93559.17368092711,1532.0,107004.0,94347.56581988483,1375.0,107004.0,105419.27550985003,1703.0,107004.0,147934.57127888897,1966.0,0.675530303030303,0.6069131813233735,0.34679108741192155,0.975,0.2917539516282613,0.2618548847838507,0.324319177299562,0.3744048752618549,0.3744048752618549,0.9262461851475077
combined_5_95,los-angeles,0,12,158400.0,144817.0,369901.824433433,311995.4304554116,9820.0,4643.0,2332.0,154121.0,15627.0,10379.0,144817.0,286127.9721373927,2166.0,144817.0,283144.2728273921,1993.0,144817.0,284275.04480638786,1993.0,144817.0,315011.88432041113,2508.0,0.9142487373737374,0.8434546948593324,0.5022614688778807,0.9729861111111111,0.46650872280852895,0.42924833082059016,0.42924833082059016,0.5401679948309283,0.5401679948309283,0.9298245614035089
combined_5_95,los-angeles,0,18,158400.0,155331.0,58474.10907156955,56474.490821569554,763.0,10.0,10.0,154440.0,1446.0,1430.0,155331.0,56403.69883156955,10.0,155331.0,56453.23911156955,10.0,155331.0,56454.59735156955,10.0,155331.0,56416.57879156955,10.0,0.980625,0.9658033567035188,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0
combined_5_95,los-angeles,1,0,154440.0,37708.0,60430.073720890614,12688.104241883193,1485.0,205.0,36.0,0.0,3744.0,680.0,37708.0,19605.300287995262,79.0,37708.0,12963.733091012511,28.0,37708.0,15984.768373945615,60.0,37708.0,10435.849165888987,37.0,0.24415954415954416,0.20996340829379012,0.17560975609756097,0.0,0.3853658536585366,0.13658536585365855,0.2926829268292683,0.18048780487804877,0.3853658536585366,0.45569620253164556
combined_5_95,los-angeles,1,6,154440.0,36773.0,95535.56499723051,14606.705305087844,3264.0,798.0,108.0,0.0,6661.0,934.0,36773.0,27599.96690802954,218.0,36773.0,20489.78440601674,156.0,36773.0,26545.07920491804,155.0,36773.0,17571.26779313519,151.0,0.2381054131054131,0.15289285519493478,0.13533834586466165,0.0,0.2731829573934837,0.19548872180451127,0.19423558897243107,0.18922305764411027,0.2731829573934837,0.4954128440366973
combined_5_95,los-angeles,1,12,157716.0,37114.0,91851.00345409635,14832.598196015442,3009.0,442.0,72.0,0.0,6334.0,927.0,37114.0,30146.273050982563,159.0,37114.0,21210.457371232387,111.0,37114.0,17007.639710026087,55.0,37114.0,12907.284243977376,68.0,0.23532171751756323,0.1614854235471495,0.16289592760180996,0.0,0.3597285067873303,0.251131221719457,0.1244343891402715,0.15384615384615385,0.3597285067873303,0.4528301886792453
combined_5_95,los-angeles,1,18,158400.0,37389.0,77741.7617679034,18212.0680858708,3373.0,935.0,140.0,0.0,6643.0,1163.0,37389.0,20352.75764203756,218.0,37389.0,20772.55382103981,201.0,37389.0,11808.691441944951,173.0,37389.0,17487.325535794724,150.0,0.23604166666666668,0.2342636399242224,0.1497326203208556,0.0,0.23315508021390374,0.21497326203208555,0.18502673796791444,0.16042780748663102,0.23315508021390374,0.6422018348623852
combined_5_95,los-angeles,2,0,16192.0,3817.0,1903.4509469960765,50.53999600008339,112.0,75.0,4.0,0.0,276.0,16.0,3817.0,1160.2360860009426,35.0,3817.0,85.76949299995134,6.0,3817.0,395.5057909981973,26.0,3817.0,154.75999699377604,2.0,0.23573369565217392,0.026551772232346144,0.05333333333333334,0.0,0.4666666666666667,0.08,0.3466666666666667,0.02666666666666667,0.4666666666666667,0.1142857142857143
combined_5_95,los-angeles,2,6,95104.0,22768.0,24280.50395397509,2763.2037689713366,871.0,391.0,19.0,0.0,2062.0,240.0,22768.0,8907.627934946791,201.0,22768.0,3757.338287022762,83.0,22768.0,3118.888080028072,15.0,22768.0,4413.467498968263,32.0,0.23940107671601615,0.11380339445215501,0.04859335038363171,0.0,0.5140664961636828,0.21227621483375958,0.03836317135549872,0.08184143222506395,0.5140664961636828,0.0945273631840796
combined_5_95,los-angeles,2,12,99264.0,23716.0,22400.74611499349,3243.608338001881,1156.0,182.0,30.0,0.0,2352.0,461.0,23716.0,10023.71482098622,81.0,23716.0,5163.482601993354,58.0,23716.0,3544.6547349976145,20.0,23716.0,2300.1595160010634,28.0,0.23891843971631205,0.14479912058959665,0.16483516483516483,0.0,0.44505494505494503,0.31868131868131866,0.10989010989010989,0.15384615384615385,0.44505494505494503,0.3703703703703704
combined_5_95,los-angeles,2,18,149358.0,35090.0,51682.209555031375,8133.364460996884,1540.0,309.0,49.0,0.0,3587.0,628.0,35090.0,14122.953124005344,147.0,35090.0,14257.08517102075,68.0,35090.0,8717.277106016547,34.0,35090.0,10244.95876998244,53.0,0.23493887170422742,0.1573726148905544,0.15857605177993528,0.0,0.47572815533980584,0.22006472491909385,0.11003236245954692,0.1715210355987055,0.47572815533980584,0.3333333333333333
combined_5_95,miami,0,0,158400.0,69745.0,270558.9184309986,105055.72202396567,8728.0,1553.0,340.0,126919.0,16681.0,4431.0,69745.0,84108.05257786212,571.0,69745.0,78629.04591190648,221.0,69745.0,104712.33254096714,477.0,69745.0,107017.63778601274,335.0,0.4403093434343434,0.3882914768923366,0.2189311010946555,0.8012563131313132,0.3676754668383773,0.14230521571152607,0.3071474565357373,0.21571152607855762,0.3676754668383773,0.5954465849387041
combined_5_95,miami,0,6,158400.0,89633.0,361781.328597926,207513.33557572745,12947.0,4557.0,1693.0,154440.0,20478.0,7631.0,89633.0,105872.20033913791,990.0,89633.0,104086.66645800581,886.0,89633.0,136379.65583311932,1566.0,89633.0,213672.6555256981,1775.0,0.565864898989899,0.573587742573504,0.3715163484748738,0.975,0.21724818959842002,0.1944261575597981,0.3436471362738644,0.38951064296686416,0.38951064296686416,0.9538028169014084
