stratum,market_id,target_date,snapshot_id,local_time,minute_of_day,high_so_far,prev_running_max,drop_degrees,wu_history_rows,wu_history_max_c,wu_current_max_since_7am_c,current_temp,rows_changed,rows_dropped,latest_datetime_changed,cutoff_hour_changed,previous_cutoff_hour,cutoff_hour,cutoff_delta,capture_minute,previous_capture_minute,rows_lost_within_window,source_kind,mechanism,settled_high
B,austin,2026-06-21,20260621T161931-0400,15:19:30.043255,919,91,92,1,16,91,91,91,0,1,true,true,15,14,-1,919,918,1,wu,M5_cutoff_change,93
B,austin,2026-06-21,20260621T163037-0400,15:30:37.258064,930,91,92,1,16,91,92,91,0,1,true,true,15,14,-1,930,929,1,wu,M5_cutoff_change,93
B,austin,2026-06-21,20260621T163321-0400,15:33:20.891713,933,91,92,1,16,91,92,91,0,1,true,true,15,14,-1,933,932,1,wu,M5_cutoff_change,93
B,austin,2026-06-21,20260621T171330-0400,16:13:29.973404,973,92,93,1,17,92,92,92,0,1,true,true,16,15,-1,973,972,1,wu,M5_cutoff_change,93
B,austin,2026-06-21,20260621T172022-0400,16:20:22.585219,980,92,93,1,17,92,92,92,0,1,true,true,16,15,-1,980,979,1,wu,M5_cutoff_change,93
B,austin,2026-06-21,20260621T172730-0400,16:27:29.857555,987,92,93,1,17,92,92,92,0,1,true,true,16,15,-1,987,986,1,wu,M5_cutoff_change,93
B,austin,2026-06-22,20260622T100522-0400,09:05:22.285764,545,81,82,1,8,81,82,80,0,1,true,true,9,8,-1,545,542,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T100722-0400,09:07:22.227469,547,81,82,1,8,81,82,80,0,1,true,true,9,8,-1,547,546,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T110056-0400,10:00:54.452681,600,82,85,3,9,82,85,82,0,1,true,true,10,9,-1,600,600,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T122225-0400,11:22:24.796222,682,85,88,3,10,85,88,85,0,1,true,true,11,10,-1,682,677,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T122624-0400,11:26:23.858329,686,85,88,3,10,85,88,85,0,1,true,true,11,10,-1,686,685,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T123229-0400,11:32:28.631290,692,85,88,3,10,85,89,85,0,1,true,true,11,10,-1,692,691,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T123422-0400,11:34:22.311896,694,85,88,3,10,85,89,85,0,1,true,true,11,10,-1,694,693,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T123830-0400,11:38:29.925416,698,85,88,3,10,85,89,85,0,1,true,true,11,10,-1,698,696,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T130822-0400,12:08:21.976848,728,88,91,3,11,88,91,88,0,1,true,true,12,11,-1,728,727,1,wu,M5_cutoff_change,94
B,austin,2026-06-22,20260622T131425-0400,12:14:24.737434,734,88,91,3,11,88,91,88,0,1,true,true,12,11,-1,734,733,1,wu,M5_cutoff_change,94
B,austin,2026-06-26,20260626T014925-0400,00:49:25.270656,49,77,78,1,0,,92,77,0,0,false,false,7,7,0,49,29,0,wu,M2_empty_history,94
B,austin,2026-06-26,20260626T114752-0400,10:47:51.976694,647,81,83,2,11,81,85,81,0,1,true,true,10,9,-1,647,646,1,wu,M5_cutoff_change,94
B,austin,2026-06-26,20260626T152401-0400,14:24:01.346441,864,89,91,2,15,89,92,89,0,1,true,true,14,13,-1,864,862,1,wu,M5_cutoff_change,94
B,austin,2026-06-26,20260626T152624-0400,14:26:24.389263,866,89,91,2,15,89,92,89,0,1,true,true,14,13,-1,866,865,1,wu,M5_cutoff_change,94
B,chicago,2026-06-12,20260612T013413-0400,00:34:13.360969,34,67,68,1,0,,83,67,0,0,false,false,7,7,0,34,23,0,wu,M2_empty_history,81
B,chicago,2026-06-12,20260612T015440-0400,00:54:40.227347,54,66,68,2,1,66,83,66,0,0,true,false,7,7,0,54,44,0,wu,M6_unexplained,81
B,chicago,2026-06-13,20260613T013644-0400,00:36:43.855518,36,69,70,1,0,,82,69,0,0,false,false,7,7,0,36,26,0,wu,M2_empty_history,83
B,chicago,2026-06-13,20260613T015714-0400,00:57:13.863092,57,68,70,2,1,68,82,68,0,0,true,false,7,7,0,57,47,0,wu,M6_unexplained,83
B,chicago,2026-06-14,20260614T011808-0400,00:18:07.797818,18,68,70,2,0,,83,68,0,0,false,false,7,7,0,18,10,0,wu,M2_empty_history,69
B,chicago,2026-06-15,20260615T012123-0400,00:21:23.257793,21,57,58,1,0,,69,57,0,0,false,false,7,7,0,21,5,0,wu,M2_empty_history,76
B,chicago,2026-06-15,20260615T015127-0400,00:51:26.972806,51,56,58,2,0,,69,56,0,0,false,false,7,7,0,51,45,0,wu,M2_empty_history,76
B,chicago,2026-06-15,20260615T100829-0400,09:08:28.827157,548,58,61,3,8,61,65,58,0,1,true,true,8,7,-1,548,545,1,wu,M5_cutoff_change,76
B,chicago,2026-06-15,20260615T110359-0400,10:03:58.984325,603,61,64,3,9,64,68,61,0,1,true,true,9,8,-1,603,602,1,wu,M5_cutoff_change,76
B,chicago,2026-06-15,20260615T134459-0400,12:44:58.112235,764,67,70,3,11,70,73,67,0,1,true,true,11,10,-1,764,762,1,wu,M5_cutoff_change,76
B,chicago,2026-06-16,20260616T014411-0400,00:44:10.368774,44,66,67,1,0,,76,66,0,0,false,false,7,7,0,44,25,0,wu,M2_empty_history,76
B,chicago,2026-06-16,20260616T015512-0400,00:55:12.116258,55,65,67,2,1,65,76,65,0,0,true,false,7,7,0,55,54,0,wu,M6_unexplained,76
B,chicago,2026-06-16,20260616T113512-0400,10:35:11.894032,635,67,69,2,9,67,70,67,0,1,true,true,10,9,-1,635,634,1,wu,M5_cutoff_change,76
B,chicago,2026-06-16,20260616T113615-0400,10:36:13.520278,636,67,69,2,9,67,70,67,0,1,true,true,10,9,-1,636,635,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T012434-0400,00:24:33.780271,24,63,64,1,0,,74,63,0,0,false,false,7,7,0,24,22,0,wu,M2_empty_history,76
B,chicago,2026-06-19,20260619T090354-0400,08:03:50.207242,483,63,66,3,7,63,65,61,0,1,true,true,8,7,-1,483,481,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T090957-0400,08:09:56.415300,489,63,66,3,7,63,65,61,0,1,true,true,8,7,-1,489,487,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T091613-0400,08:16:11.045602,496,63,66,3,7,63,66,61,0,1,true,true,8,7,-1,496,493,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T100632-0400,09:06:32.237298,546,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,546,544,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T101135-0400,09:11:34.859501,551,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,551,549,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T101311-0400,09:13:10.624465,553,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,553,552,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T152035-0400,14:20:34.318050,860,73,74,1,13,73,76,73,0,1,true,true,14,13,-1,860,859,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T153523-0400,14:35:12.899285,875,73,74,1,13,73,76,73,0,1,true,true,14,13,-1,875,868,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T162245-0400,15:22:44.699974,922,74,75,1,14,74,77,74,0,1,true,true,15,14,-1,922,903,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T162647-0400,15:26:47.249813,926,74,75,1,14,74,76,74,0,1,true,true,15,14,-1,926,925,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T162902-0400,15:29:01.819164,929,74,75,1,14,74,76,74,0,1,true,true,15,14,-1,929,927,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T163534-0400,15:35:33.099054,935,74,75,1,14,74,76,74,0,1,true,true,15,14,-1,935,933,1,wu,M5_cutoff_change,76
B,chicago,2026-06-19,20260619T182831-0400,17:28:31.262079,1048,75,76,1,16,75,77,75,0,1,true,true,17,16,-1,1048,1047,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T012641-0400,00:26:41.551463,26,65,66,1,0,,77,65,0,0,false,false,7,7,0,26,25,0,wu,M2_empty_history,76
B,chicago,2026-06-20,20260620T013240-0400,00:32:40.089632,32,65,66,1,0,,77,65,0,0,false,false,7,7,0,32,31,0,wu,M2_empty_history,76
B,chicago,2026-06-20,20260620T123333-0400,11:33:33.095061,693,69,72,3,10,69,72,69,0,1,true,true,11,10,-1,693,692,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T123523-0400,11:35:23.170929,695,69,72,3,10,69,72,69,0,1,true,true,11,10,-1,695,694,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T124920-0400,11:49:20.210022,709,69,72,3,10,69,73,69,0,1,true,true,11,10,-1,709,708,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T130434-0400,12:04:33.456032,724,72,73,1,11,72,73,72,0,1,true,true,12,11,-1,724,723,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T131428-0400,12:14:27.693113,734,72,73,1,11,72,74,72,0,1,true,true,12,11,-1,734,733,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T131816-0400,12:18:15.846284,738,72,73,1,11,72,74,72,0,1,true,true,12,11,-1,738,737,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T132018-0400,12:20:18.149157,740,72,73,1,11,72,74,72,0,1,true,true,12,11,-1,740,739,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T134021-0400,12:40:21.047819,760,72,73,1,11,72,74,72,0,1,true,true,12,11,-1,760,746,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T134526-0400,12:45:26.335910,765,72,73,1,11,72,74,72,0,1,true,true,12,11,-1,765,764,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T140930-0400,13:09:29.837474,789,73,74,1,12,73,75,73,0,1,true,true,13,12,-1,789,788,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T142225-0400,13:22:25.303386,802,73,74,1,12,73,75,73,0,1,true,true,13,12,-1,802,800,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T143127-0400,13:31:26.577822,811,73,74,1,12,73,75,73,0,1,true,true,13,12,-1,811,810,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T144028-0400,13:40:27.888270,820,73,74,1,12,73,76,73,0,1,true,true,13,12,-1,820,819,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T161448-0400,15:14:47.432898,914,74,75,1,14,74,76,74,0,1,true,true,15,14,-1,914,913,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T170233-0400,16:02:32.047909,962,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,962,961,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T170531-0400,16:05:31.114204,965,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,965,964,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T170833-0400,16:08:32.081570,968,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,968,967,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T171205-0400,16:12:00.868355,972,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,972,970,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T171935-0400,16:19:33.893145,979,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,979,977,1,wu,M5_cutoff_change,76
B,chicago,2026-06-20,20260620T172121-0400,16:21:20.621744,981,75,76,1,15,75,76,75,0,1,true,true,16,15,-1,981,981,1,wu,M5_cutoff_change,76
B,chicago,2026-06-21,20260621T015032-0400,00:50:03.864166,50,64,65,1,0,,77,64,0,0,false,false,7,7,0,50,40,0,wu,M2_empty_history,71
B,chicago,2026-06-21,20260621T090552-0400,08:05:52.040228,485,64,66,2,7,64,65,63,0,1,true,true,8,7,-1,485,482,1,wu,M5_cutoff_change,71
B,chicago,2026-06-21,20260621T100102-0400,09:01:01.721814,541,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,541,540,1,wu,M5_cutoff_change,71
B,chicago,2026-06-21,20260621T100303-0400,09:03:02.591630,543,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,543,541,1,wu,M5_cutoff_change,71
B,chicago,2026-06-21,20260621T100817-0400,09:08:10.325835,548,66,68,2,8,66,68,66,0,1,true,true,9,8,-1,548,547,1,wu,M5_cutoff_change,71
B,chicago,2026-06-22,20260622T083429-0400,07:34:29.251967,454,59,60,1,13,59,61,59,0,1,true,false,7,7,0,454,453,1,wu,M3_rows_dropped,72
B,chicago,2026-06-22,20260622T083726-0400,07:37:25.981879,457,59,60,1,13,59,61,59,0,1,true,false,7,7,0,457,456,1,wu,M3_rows_dropped,72
B,chicago,2026-06-22,20260622T091732-0400,08:17:31.591827,497,60,63,3,14,60,63,60,0,1,true,true,8,7,-1,497,490,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T091929-0400,08:19:28.906169,499,60,63,3,14,60,63,60,0,1,true,true,8,7,-1,499,498,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T100825-0400,09:08:24.915755,548,63,65,2,15,63,65,63,0,1,true,true,9,8,-1,548,547,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T102722-0400,09:27:22.296023,567,63,65,2,15,63,65,63,0,1,true,true,9,8,-1,567,566,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T103222-0400,09:32:22.296309,572,63,65,2,15,63,65,63,0,1,true,true,9,8,-1,572,570,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T104130-0400,09:41:30.320499,581,63,65,2,15,63,66,63,0,1,true,true,9,8,-1,581,580,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T113039-0400,10:30:36.966577,630,65,68,3,16,65,69,65,0,1,true,true,10,9,-1,630,627,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T114230-0400,10:42:29.173133,642,65,68,3,16,65,69,65,0,1,true,true,10,9,-1,642,641,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T123231-0400,11:32:31.201801,692,68,70,2,17,68,70,68,0,1,true,true,11,10,-1,692,691,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T123428-0400,11:34:27.741294,694,68,70,2,17,68,70,68,0,1,true,true,11,10,-1,694,693,1,wu,M5_cutoff_change,72
B,chicago,2026-06-22,20260622T123835-0400,11:38:33.799172,698,68,70,2,17,68,70,68,0,1,true,true,11,10,-1,698,696,1,wu,M5_cutoff_change,72
B,chicago,2026-06-26,20260626T014527-0400,00:45:26.930482,45,61,62,1,0,,79,61,0,0,false,false,7,7,0,45,29,0,wu,M2_empty_history,66
B,dallas,2026-06-12,20260612T013414-0400,00:34:14.383835,34,85,86,1,0,,93,85,0,0,false,false,7,7,0,34,24,0,wu,M2_empty_history,89
B,dallas,2026-06-13,20260613T014702-0400,00:47:02.651687,47,80,81,1,0,,91,80,0,0,false,false,7,7,0,47,36,0,wu,M2_empty_history,91
B,dallas,2026-06-13,20260613T015714-0400,00:57:14.792292,57,79,81,2,1,79,91,79,0,0,true,false,7,7,0,57,47,0,wu,M6_unexplained,91
B,dallas,2026-06-14,20260614T012203-0400,00:22:03.706765,22,83,84,1,0,,93,83,0,0,false,false,7,7,0,22,20,0,wu,M2_empty_history,84
B,dallas,2026-06-15,20260615T125200-0400,11:51:59.258421,711,77,80,3,18,80,84,77,0,1,true,true,10,9,-1,711,711,2,wu,M5_cutoff_change,86
B,dallas,2026-06-15,20260615T134402-0400,12:44:01.344299,764,80,82,2,19,82,84,80,0,1,true,true,11,10,-1,764,763,1,wu,M5_cutoff_change,86
B,dallas,2026-06-16,20260616T015709-0400,00:57:09.386482,57,76,77,1,1,76,85,76,0,0,true,false,7,7,0,57,56,0,wu,M6_unexplained,89
B,dallas,2026-06-16,20260616T134914-0400,12:49:14.067278,769,83,84,1,21,83,85,83,0,1,true,true,12,11,-1,769,767,2,wu,M5_cutoff_change,89
B,dallas,2026-06-17,20260617T131730-0400,12:17:30.195982,737,83,85,2,13,83,85,83,0,1,true,true,12,11,-1,737,736,1,wu,M5_cutoff_change,91
B,dallas,2026-06-17,20260617T142839-0400,13:28:38.721338,808,85,88,3,15,86,89,85,0,1,true,true,13,12,-1,808,807,2,wu,M5_cutoff_change,91
B,dallas,2026-06-17,20260617T143736-0400,13:37:35.547853,817,85,88,3,15,86,89,85,0,1,true,true,13,12,-1,817,816,2,wu,M5_cutoff_change,91
B,dallas,2026-06-17,20260617T144050-0400,13:40:49.437955,820,85,88,3,15,86,89,85,0,1,true,true,13,12,-1,820,819,2,wu,M5_cutoff_change,91
B,dallas,2026-06-17,20260617T144434-0400,13:44:33.818004,824,85,88,3,15,86,89,85,0,1,true,true,13,12,-1,824,822,2,wu,M5_cutoff_change,91
B,dallas,2026-06-17,20260617T152937-0400,14:29:36.775929,869,88,89,1,16,88,90,88,0,1,true,true,14,13,-1,869,868,1,wu,M5_cutoff_change,91
B,dallas,2026-06-19,20260619T012535-0400,00:25:35.167251,25,84,85,1,0,,95,84,0,0,false,false,7,7,0,25,22,0,wu,M2_empty_history,84
B,dallas,2026-06-19,20260619T014534-0400,00:45:33.924644,45,83,85,2,0,,95,83,0,0,false,false,7,7,0,45,42,0,wu,M2_empty_history,84
B,dallas,2026-06-19,20260619T014935-0400,00:49:34.982278,49,83,85,2,0,,95,83,0,0,false,false,7,7,0,49,48,0,wu,M2_empty_history,84
B,dallas,2026-06-19,20260619T015137-0400,00:51:37.315951,51,83,85,2,0,,95,83,0,0,false,false,7,7,0,51,50,0,wu,M2_empty_history,84
B,dallas,2026-06-19,20260619T015630-0400,00:56:29.320595,56,82,85,3,0,,95,82,0,0,false,false,7,7,0,56,52,0,wu,M2_empty_history,84
B,dallas,2026-06-20,20260620T013045-0400,00:30:45.080815,30,76,77,1,0,,81,76,0,0,false,false,7,7,0,30,25,0,wu,M2_empty_history,92
B,dallas,2026-06-20,20260620T013241-0400,00:32:41.218915,32,76,77,1,0,,81,76,0,0,false,false,7,7,0,32,31,0,wu,M2_empty_history,92
B,dallas,2026-06-20,20260620T110329-0400,10:03:28.532375,603,78,81,3,13,78,81,78,0,2,true,true,10,9,-1,603,600,2,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T123533-0400,11:35:33.308791,695,81,83,2,15,81,84,80,0,1,true,true,11,10,-1,695,692,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T124922-0400,11:49:21.799850,709,81,83,2,15,81,84,80,0,1,true,true,11,10,-1,709,708,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T130437-0400,12:04:37.277944,724,83,84,1,16,83,84,83,0,1,true,true,12,11,-1,724,723,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T130621-0400,12:06:20.513134,726,83,84,1,16,83,84,83,0,1,true,true,12,11,-1,726,725,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T131430-0400,12:14:29.717135,734,83,84,1,16,83,85,83,0,1,true,true,12,11,-1,734,733,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T131819-0400,12:18:19.037088,738,83,84,1,16,83,85,83,0,1,true,true,12,11,-1,738,737,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T132023-0400,12:20:22.633162,740,83,84,1,16,83,85,83,0,1,true,true,12,11,-1,740,739,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T134022-0400,12:40:22.552588,760,83,84,1,16,83,85,83,0,1,true,true,12,11,-1,760,746,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T140931-0400,13:09:31.426192,789,84,85,1,17,84,85,84,0,1,true,true,13,12,-1,789,788,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T141128-0400,13:11:28.238943,791,84,85,1,17,84,85,84,0,1,true,true,13,12,-1,791,790,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T142236-0400,13:22:35.688351,802,84,85,1,17,84,86,84,0,1,true,true,13,12,-1,802,800,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T143129-0400,13:31:28.570280,811,84,85,1,17,84,86,84,0,1,true,true,13,12,-1,811,810,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T161450-0400,15:14:49.768949,914,88,89,1,19,88,90,88,0,1,true,true,15,14,-1,914,913,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T161941-0400,15:19:40.523233,919,88,89,1,19,88,90,88,0,1,true,true,15,14,-1,919,915,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T170235-0400,16:02:35.088557,962,89,90,1,20,89,91,89,0,1,true,true,16,15,-1,962,961,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T170533-0400,16:05:33.297086,965,89,90,1,20,89,91,89,0,1,true,true,16,15,-1,965,964,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T170835-0400,16:08:34.661515,968,89,90,1,20,89,91,89,0,1,true,true,16,15,-1,968,967,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T171214-0400,16:12:10.588144,972,89,90,1,20,89,91,89,0,1,true,true,16,15,-1,972,970,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T171938-0400,16:19:38.036655,979,89,90,1,20,89,91,89,0,1,true,true,16,15,-1,979,977,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T190311-0400,18:03:10.790268,1083,90,92,2,22,90,91,90,0,1,true,true,18,17,-1,1083,1082,1,wu,M5_cutoff_change,92
B,dallas,2026-06-20,20260620T190806-0400,18:08:06.226661,1088,90,92,2,22,90,91,90,0,1,true,true,18,17,-1,1088,1087,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T012408-0400,00:24:05.976659,24,80,81,1,0,,91,80,0,0,false,false,7,7,0,24,20,0,wu,M2_empty_history,92
B,dallas,2026-06-21,20260621T012802-0400,00:28:02.191663,28,80,81,1,0,,91,80,0,0,false,false,7,7,0,28,27,0,wu,M2_empty_history,92
B,dallas,2026-06-21,20260621T110634-0400,10:06:33.931655,606,80,82,2,9,80,83,80,0,1,true,true,10,9,-1,606,605,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T110930-0400,10:09:29.807177,609,80,82,2,9,80,83,80,0,1,true,true,10,9,-1,609,608,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T143622-0400,13:36:21.257604,816,85,86,1,12,85,87,84,0,2,true,true,13,12,-1,816,809,2,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T144421-0400,13:44:21.069614,824,85,86,1,12,85,87,84,0,2,true,true,13,12,-1,824,823,2,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T151544-0400,14:15:43.641656,855,86,87,1,14,86,87,86,0,1,true,true,14,13,-1,855,853,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T153733-0400,14:37:32.708833,877,86,87,1,14,86,88,86,0,1,true,true,14,13,-1,877,876,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T171334-0400,16:13:33.895806,973,87,89,2,16,87,89,86,0,1,true,true,16,15,-1,973,972,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T172026-0400,16:20:26.176268,980,87,89,2,16,87,89,86,0,1,true,true,16,15,-1,980,979,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T172734-0400,16:27:33.968202,987,87,89,2,16,87,90,86,0,1,true,true,16,15,-1,987,986,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T180928-0400,17:09:28.362398,1029,89,91,2,17,89,91,89,0,1,true,true,17,16,-1,1029,1028,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T181147-0400,17:11:46.645764,1031,89,91,2,17,89,91,89,0,1,true,true,17,16,-1,1031,1030,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T181733-0400,17:17:32.686193,1037,89,91,2,17,89,91,89,0,1,true,true,17,16,-1,1037,1035,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T191835-0400,18:18:34.620148,1098,91,92,1,18,91,91,91,0,1,true,true,18,17,-1,1098,1096,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T192123-0400,18:21:22.919832,1101,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1101,1100,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T192533-0400,18:25:33.226273,1105,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1105,1104,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T193031-0400,18:30:30.131692,1110,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1110,1106,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T193422-0400,18:34:22.116046,1114,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1114,1111,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T194329-0400,18:43:29.420047,1123,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1123,1120,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T194923-0400,18:49:23.261520,1129,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1129,1125,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T195830-0400,18:58:29.575393,1138,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1138,1130,1,wu,M5_cutoff_change,92
B,dallas,2026-06-21,20260621T200051-0400,19:00:50.808460,1140,91,92,1,18,91,92,91,0,1,true,true,18,17,-1,1140,1139,1,wu,M5_cutoff_change,92
B,dallas,2026-06-22,20260622T013724-0400,00:37:22.165546,37,83,84,1,0,,92,83,0,0,false,false,7,7,0,37,30,0,wu,M2_empty_history,94
B,dallas,2026-06-22,20260622T122232-0400,11:22:31.250413,682,83,85,2,20,83,86,81,0,1,true,true,11,10,-1,682,677,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T122628-0400,11:26:27.850091,686,83,85,2,20,83,86,81,0,1,true,true,11,10,-1,686,685,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T123234-0400,11:32:33.811957,692,83,85,2,20,83,86,81,0,1,true,true,11,10,-1,692,691,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T123433-0400,11:34:32.303095,694,83,85,2,20,83,86,81,0,1,true,true,11,10,-1,694,693,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T123842-0400,11:38:41.925317,698,83,85,2,20,83,86,81,0,1,true,true,11,10,-1,698,696,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T130825-0400,12:08:25.357838,728,85,88,3,21,85,88,85,0,1,true,true,12,11,-1,728,727,1,wu,M5_cutoff_change,94
B,dallas,2026-06-22,20260622T131520-0400,12:15:19.856606,735,85,88,3,21,85,88,85,0,1,true,true,12,11,-1,735,733,1,wu,M5_cutoff_change,94
B,dallas,2026-06-26,20260626T011241-0400,00:12:40.542141,12,83,84,1,0,,92,83,0,0,false,false,7,7,0,12,9,0,wu,M2_empty_history,94
B,dallas,2026-06-26,20260626T125457-0400,11:54:57.534668,714,84,86,2,10,84,89,84,0,1,true,true,11,10,-1,714,714,1,wu,M5_cutoff_change,94
