stratum,market_id,target_date,snapshot_id,floor_bucket,floor_source_field,realized_band_kind,realized_band_value,realized_band_value_hi,repair_probability,control_probability
C,miami,2026-07-10,20260710T110540709701-0400,,,eq,92,93,0.31682816,0.30954711
C,miami,2026-07-10,20260710T120025983665-0400,,,eq,92,93,0.502676854,0.385243112
C,miami,2026-07-10,20260710T130047227848-0400,,,eq,92,93,0.954398704,0.970459125
C,miami,2026-07-10,20260710T140057347228-0400,,,eq,92,93,0.984727938,0.972968948
C,miami,2026-07-10,20260710T151338882763-0400,,,eq,92,93,0.997692403,0.997381222
C,miami,2026-07-10,20260710T160136887793-0400,,,eq,92,93,0.991254359,0.991286382
C,miami,2026-07-10,20260710T171038013374-0400,,,eq,92,93,0.98995368,0.989963419
C,miami,2026-07-10,20260710T181453851010-0400,,,eq,92,93,0.995858732,0.995860487
C,miami,2026-07-10,20260710T190003564398-0400,,,eq,92,93,0.990245151,0.990229346
C,miami,2026-07-10,20260710T200841642044-0400,,,eq,92,93,0.990063735,0.990286847
C,miami,2026-07-10,20260710T210316081004-0400,,,eq,92,93,0.990063725,0.990288903
C,miami,2026-07-10,20260710T222143810187-0400,,,eq,92,93,0.990063725,0.990288903
C,miami,2026-07-10,20260710T230721488872-0400,,,eq,92,93,0.989956155,0.990077054
C,miami,2026-07-11,20260711T000020285031-0400,,,eq,90,91,0.479746823,0.53770667
C,miami,2026-07-11,20260711T010356437060-0400,,,eq,90,91,0.373800518,0.401342637
C,miami,2026-07-11,20260711T020501893419-0400,,,eq,90,91,0.371883896,0.439604019
C,miami,2026-07-11,20260711T031822884573-0400,,,eq,90,91,0.374050108,0.418843946
C,miami,2026-07-11,20260711T044053944727-0400,,,eq,90,91,0.376070398,0.384601907
C,miami,2026-07-11,20260711T050059426471-0400,,,eq,90,91,0.372490184,0.384601907
C,miami,2026-07-11,20260711T060443510594-0400,,,eq,90,91,0.380496865,0.410345849
C,miami,2026-07-11,20260711T070811404206-0400,,,eq,90,91,0.392994325,0.532425485
C,miami,2026-07-11,20260711T080254452060-0400,,,eq,90,91,0.687543396,0.570575207
C,miami,2026-07-11,20260711T090646909797-0400,,,eq,90,91,0.712091244,0.597443539
C,miami,2026-07-11,20260711T103821443590-0400,,,eq,90,91,0.376074322,0.344776887
C,miami,2026-07-11,20260711T110120760492-0400,,,eq,90,91,0.393385066,0.3739705
C,miami,2026-07-11,20260711T120535477788-0400,,,eq,90,91,0.388182602,0.451617824
C,miami,2026-07-11,20260711T130524117442-0400,,,eq,90,91,0.302060161,0.324117497
C,miami,2026-07-11,20260711T140655303253-0400,,,eq,90,91,0.856158655,0.857239464
C,miami,2026-07-11,20260711T150826970640-0400,,,eq,90,91,0.906706292,0.908344672
C,miami,2026-07-11,20260711T160344764958-0400,,,eq,90,91,0.846415793,0.833365159
C,miami,2026-07-11,20260711T170118431310-0400,,,eq,90,91,0.836866971,0.837887449
C,miami,2026-07-11,20260711T180827759880-0400,,,eq,90,91,0.83695267,0.836864607
C,miami,2026-07-11,20260711T190605596491-0400,,,eq,90,91,0.934188206,0.934197289
C,miami,2026-07-11,20260711T200902784293-0400,,,eq,90,91,0.868272861,0.869535458
C,miami,2026-07-11,20260711T211344066455-0400,,,eq,90,91,0.868258492,0.869535475
C,miami,2026-07-11,20260711T221650952526-0400,,,eq,90,91,0.83093043,0.832873572
C,miami,2026-07-14,20260714T000040672341-0400,,,eq,94,95,0.048698746,0.208048879
C,miami,2026-07-14,20260714T010808732194-0400,,,eq,94,95,0.0504054163,0.184518261
C,miami,2026-07-14,20260714T020523461495-0400,,,eq,94,95,0.0440318043,0.0712881021
C,miami,2026-07-14,20260714T030149940237-0400,,,eq,94,95,0.0455790197,0.0712881021
C,miami,2026-07-14,20260714T040535227485-0400,,,eq,94,95,0.0420867936,0.0495281597
C,miami,2026-07-14,20260714T050004340337-0400,,,eq,94,95,0.0584933372,0.0495281597
C,miami,2026-07-14,20260714T060344205216-0400,,,eq,94,95,0.057419917,0.0495281597
C,miami,2026-07-14,20260714T070724442998-0400,,,eq,94,95,0.0557650429,0.0787101183
C,miami,2026-07-14,20260714T080200444054-0400,,,eq,94,95,0.172494445,0.0476516101
C,miami,2026-07-14,20260714T090833147562-0400,,,eq,94,95,0.228129619,0.0369656856
C,miami,2026-07-14,20260714T104026216838-0400,,,eq,94,95,0.0885926896,0.0810505063
C,miami,2026-07-14,20260714T110750363706-0400,,,eq,94,95,0.0578774538,0.0559616311
C,miami,2026-07-14,20260714T120245142094-0400,,,eq,94,95,0.0506095828,0.0564024349
C,miami,2026-07-14,20260714T130711628341-0400,,,eq,94,95,0.354105461,0.160695489
C,miami,2026-07-14,20260714T140144821059-0400,,,eq,94,95,0.232040774,0.429338631
C,miami,2026-07-14,20260714T150530178777-0400,,,eq,94,95,0.464826648,0.75442301
C,miami,2026-07-14,20260714T160010145291-0400,,,eq,94,95,0.977954427,0.979263237
C,miami,2026-07-14,20260714T170352615024-0400,,,eq,94,95,0.953830522,0.969344971
C,miami,2026-07-14,20260714T180806295229-0400,,,eq,94,95,0.974833723,0.968959005
C,miami,2026-07-14,20260714T190301156296-0400,,,eq,94,95,0.937537794,0.943685661
C,miami,2026-07-14,20260714T200646068076-0400,,,eq,94,95,0.882190106,0.923776308
C,miami,2026-07-14,20260714T210130257748-0400,,,eq,94,95,0.900738611,0.923769292
C,miami,2026-07-14,20260714T220030328001-0400,,,eq,94,95,0.922693033,0.958369925
C,miami,2026-07-14,20260714T230824669143-0400,,,eq,94,95,0.900738611,0.923769292
C,miami,2026-07-15,20260715T000045420006-0400,,,eq,92,93,0.331444567,0.622460594
C,miami,2026-07-15,20260715T010759815342-0400,,,eq,92,93,0.421930985,0.622114777
C,miami,2026-07-15,20260715T020437040103-0400,,,eq,92,93,0.32753752,0.621968609
C,miami,2026-07-15,20260715T030030875659-0400,,,eq,92,93,0.604703025,0.651178172
C,miami,2026-07-15,20260715T040422663322-0400,,,eq,92,93,0.604077737,0.649307373
C,miami,2026-07-15,20260715T050808775696-0400,,,eq,92,93,0.377379536,0.649307373
C,miami,2026-07-15,20260715T060249341110-0400,,,eq,92,93,0.375372293,0.649307373
C,miami,2026-07-15,20260715T070627836316-0400,,,eq,92,93,0.129332325,0.303557044
C,miami,2026-07-15,20260715T080113791888-0400,,,eq,92,93,0.13555266,0.220440064
C,miami,2026-07-15,20260715T090515871905-0400,,,eq,92,93,0.280243438,0.262824749
C,miami,2026-07-15,20260715T100004242311-0400,,,eq,92,93,0.214355805,0.281022361
C,miami,2026-07-15,20260715T110341360150-0400,,,eq,92,93,0.593131825,0.452694129
C,miami,2026-07-15,20260715T120722543243-0400,,,eq,92,93,0.242154887,0.301919228
C,miami,2026-07-15,20260715T130209503779-0400,,,eq,92,93,0.443263454,0.795667828
C,miami,2026-07-15,20260715T140552491812-0400,,,eq,92,93,0.783446366,0.67160409
C,miami,2026-07-15,20260715T150056096556-0400,,,eq,92,93,0.166724801,0.22222001
C,miami,2026-07-15,20260715T160444252471-0400,,,eq,92,93,0.824922058,0.834890144
C,miami,2026-07-15,20260715T170830611184-0400,,,eq,92,93,0.786279907,0.655083886
C,miami,2026-07-15,20260715T180304329627-0400,,,eq,92,93,0.657989857,0.666454188
C,miami,2026-07-15,20260715T190645677576-0400,,,eq,92,93,0.776828402,0.751033306
C,miami,2026-07-15,20260715T200146862308-0400,,,eq,92,93,0.731790638,0.827449287
C,miami,2026-07-15,20260715T210558031879-0400,,,eq,92,93,0.095482845,0.095482845
C,miami,2026-07-15,20260715T220337994617-0400,,,eq,92,93,0.373557227,0.626107546
C,miami,2026-07-15,20260715T230242705144-0400,,,eq,92,93,0.373557227,0.626107546
C,miami,2026-07-16,20260716T000048672022-0400,,,eq,96,97,0.00714710057,0.007117028
C,miami,2026-07-16,20260716T010448297282-0400,,,eq,96,97,0.00714710057,0.007117028
C,miami,2026-07-16,20260716T020836488520-0400,,,eq,96,97,0.00696115983,0.00697258757
C,miami,2026-07-16,20260716T030313275263-0400,,,eq,96,97,0.00715304642,0.00716605835
C,miami,2026-07-16,20260716T040710753042-0400,,,eq,96,97,0.00722517552,0.00716605835
C,miami,2026-07-16,20260716T050154134641-0400,,,eq,96,97,0.00709105167,0.00716605835
C,miami,2026-07-16,20260716T060534787551-0400,,,eq,96,97,0.00722517552,0.00716605835
C,miami,2026-07-16,20260716T070010688769-0400,,,eq,96,97,0.00736170408,0.00708748122
C,miami,2026-07-16,20260716T080411745010-0400,,,eq,96,97,0.00724088962,0.00691139059
C,miami,2026-07-16,20260716T090807574434-0400,,,eq,96,97,0.00696149299,0.0063182774
C,miami,2026-07-16,20260716T100249652489-0400,,,eq,96,97,0.0110249796,0.0109805662
C,miami,2026-07-16,20260716T110640294268-0400,,,eq,96,97,0.0169185218,0.0205002494
C,miami,2026-07-16,20260716T120120839250-0400,,,eq,96,97,0.0153035755,0.0639521759
C,miami,2026-07-16,20260716T130510588554-0400,,,eq,96,97,0.0377719394,0.0522033422
C,miami,2026-07-16,20260716T140908515534-0400,,,eq,96,97,0.0178262217,0.0178262217
C,miami,2026-07-16,20260716T150358660758-0400,,,eq,96,97,0.38800996,0.245397753
C,miami,2026-07-16,20260716T160803411928-0400,,,eq,96,97,0.684413204,0.684413204
C,miami,2026-07-16,20260716T170007586300-0400,,,eq,96,97,0.60333597,0.60333597
C,miami,2026-07-16,20260716T180628454018-0400,,,eq,96,97,0.577843785,0.577843785
C,miami,2026-07-16,20260716T190114054720-0400,,,eq,96,97,0.632363262,0.632363262
C,miami,2026-07-16,20260716T201046237154-0400,,,eq,96,97,0.632363262,0.632363262
C,miami,2026-07-16,20260716T211257664888-0400,,,eq,96,97,0.632363262,0.632363262
C,miami,2026-07-16,20260716T220850540846-0400,,,eq,96,97,0.632363262,0.632363262
C,miami,2026-07-16,20260716T230312775997-0400,,,eq,96,97,0.632363262,0.632363262
C,miami,2026-07-17,20260717T000036028116-0400,,,eq,92,93,0.573982968,0.72136809
C,miami,2026-07-17,20260717T010433044688-0400,,,eq,92,93,0.719730169,0.72136809
C,miami,2026-07-17,20260717T020902405271-0400,,,eq,92,93,0.43462749,0.731126782
C,miami,2026-07-17,20260717T030414974929-0400,,,eq,92,93,0.427163347,0.73200043
C,miami,2026-07-17,20260717T040804222463-0400,,,eq,92,93,0.535307331,0.73200043
C,miami,2026-07-17,20260717T050241075581-0400,,,eq,92,93,0.757873816,0.75291582
C,miami,2026-07-17,20260717T060623161584-0400,,,eq,92,93,0.448163113,0.738986037
C,miami,2026-07-17,20260717T070103737154-0400,,,eq,92,93,0.584053518,0.758710381
C,miami,2026-07-17,20260717T080453474023-0400,,,eq,92,93,0.409131001,0.26296008
C,miami,2026-07-17,20260717T090913951063-0400,,,eq,92,93,0.261737983,0.298439436
C,miami,2026-07-17,20260717T102614927442-0400,,,eq,92,93,0.526600823,0.489729801
C,miami,2026-07-17,20260717T110257351761-0400,,,eq,92,93,0.390592407,0.574424574
C,miami,2026-07-17,20260717T121406305547-0400,,,eq,92,93,0.87727301,0.868861816
C,miami,2026-07-17,20260717T130015025466-0400,,,eq,92,93,0.721407374,0.839014763
C,miami,2026-07-17,20260717T140414666323-0400,,,eq,92,93,0.877740963,0.757071288
C,miami,2026-07-17,20260717T150809485160-0400,,,eq,92,93,0.978177633,0.974189358
C,miami,2026-07-17,20260717T160643175249-0400,,,eq,92,93,0.947644064,0.947796494
C,miami,2026-07-17,20260717T170308089815-0400,,,eq,92,93,0.972656277,0.971006737
C,miami,2026-07-17,20260717T180344074028-0400,,,eq,92,93,0.992713954,0.99265121
C,miami,2026-07-17,20260717T190856463391-0400,,,eq,92,93,0.992773019,0.992571252
C,miami,2026-07-17,20260717T200339099101-0400,,,eq,92,93,0.992218197,0.992705556
C,miami,2026-07-17,20260717T210744869439-0400,,,eq,92,93,0.992241327,0.992782552
C,miami,2026-07-17,20260717T220242460612-0400,,,eq,92,93,0.992241327,0.992782552
C,miami,2026-07-17,20260717T230708358984-0400,,,eq,92,93,0.992241322,0.992782551
C,miami,2026-07-18,20260718T000029376862-0400,,,eq,90,91,0.809917389,0.779678554
C,miami,2026-07-18,20260718T010445164667-0400,,,eq,90,91,0.76347943,0.786855119
C,miami,2026-07-18,20260718T020853178493-0400,,,eq,90,91,0.461899653,0.506932966
C,miami,2026-07-18,20260718T030338272493-0400,,,eq,90,91,0.53924002,0.519724003
C,miami,2026-07-18,20260718T040723191607-0400,,,eq,90,91,0.261520784,0.278230574
C,miami,2026-07-18,20260718T050158866724-0400,,,eq,90,91,0.394791719,0.410413832
C,miami,2026-07-18,20260718T060536112197-0400,,,eq,90,91,0.232377334,0.282065351
C,miami,2026-07-18,20260718T070011127563-0400,,,eq,90,91,0.30861293,0.34105334
C,miami,2026-07-18,20260718T080402148897-0400,,,eq,90,91,0.275787927,0.273137325
C,miami,2026-07-18,20260718T090748193214-0400,,,eq,90,91,0.681624814,0.548413859
C,miami,2026-07-18,20260718T100253009097-0400,,,eq,90,91,0.632056695,0.524232113
C,miami,2026-07-18,20260718T110651514944-0400,,,eq,90,91,0.223860845,0.222600688
C,miami,2026-07-18,20260718T120127046613-0400,,,eq,90,91,0.237673569,0.155449301
C,miami,2026-07-18,20260718T130512417049-0400,,,eq,90,91,0.296622601,0.276509443
C,miami,2026-07-18,20260718T140856972459-0400,,,eq,90,91,0.194823484,0.187679384
C,miami,2026-07-18,20260718T150344922883-0400,,,eq,90,91,0.189980022,0.195876046
C,miami,2026-07-18,20260718T160748413822-0400,,,eq,90,91,0.883033811,0.89054148
C,miami,2026-07-18,20260718T170043218909-0400,,,eq,90,91,0.934523822,0.934809837
C,miami,2026-07-18,20260718T180624087100-0400,,,eq,90,91,0.93384904,0.93450962
C,miami,2026-07-18,20260718T190108956878-0400,,,eq,90,91,0.847387167,0.848253027
C,miami,2026-07-18,20260718T200506604217-0400,,,eq,90,91,0.847693607,0.847934411
C,miami,2026-07-18,20260718T210429804164-0400,,,eq,90,91,0.847693619,0.847934412
C,miami,2026-07-18,20260718T220839237720-0400,,,eq,90,91,0.847099843,0.847720745
C,miami,2026-07-18,20260718T230347406305-0400,,,eq,90,91,0.847099843,0.847720745
C,miami,2026-07-19,20260719T000022007280-0400,,,eq,90,91,0.476853113,0.206844124
C,miami,2026-07-19,20260719T010430884322-0400,,,eq,90,91,0.449650054,0.206844124
C,miami,2026-07-19,20260719T020900015879-0400,,,eq,90,91,0.449650054,0.206844124
C,miami,2026-07-19,20260719T030403724208-0400,,,eq,90,91,0.217774076,0.206839681
C,miami,2026-07-19,20260719T040803874264-0400,,,eq,90,91,0.376306716,0.206839681
C,miami,2026-07-19,20260719T050237645057-0400,,,eq,90,91,0.399446635,0.206839681
C,miami,2026-07-19,20260719T060622606584-0400,,,eq,90,91,0.37744411,0.206839681
C,miami,2026-07-19,20260719T070059775901-0400,,,eq,90,91,0.186524924,0.206851771
C,miami,2026-07-19,20260719T080448390305-0400,,,eq,90,91,0.487182513,0.203899507
C,miami,2026-07-19,20260719T090836861063-0400,,,eq,90,91,0.214152956,0.301022413
C,miami,2026-07-19,20260719T100740090022-0400,,,eq,90,91,0.277861203,0.446792615
C,miami,2026-07-19,20260719T110243250216-0400,,,eq,90,91,0.439285607,0.459015577
C,miami,2026-07-19,20260719T120632844703-0400,,,eq,90,91,0.747064777,0.712674451
C,miami,2026-07-19,20260719T130117191456-0400,,,eq,90,91,0.576093135,0.682387784
C,miami,2026-07-19,20260719T140506028117-0400,,,eq,90,91,0.658949747,0.796017605
C,miami,2026-07-19,20260719T150859164507-0400,,,eq,90,91,0.856294413,0.871647958
C,miami,2026-07-19,20260719T160346079371-0400,,,eq,90,91,0.857283979,0.863386321
C,miami,2026-07-19,20260719T171250441186-0400,,,eq,90,91,0.90063828,0.900468418
C,miami,2026-07-19,20260719T180538272411-0400,,,eq,90,91,0.897375828,0.89914186
C,miami,2026-07-19,20260719T190844497538-0400,,,eq,90,91,0.93382932,0.933844986
C,miami,2026-07-19,20260719T202646765667-0400,,,eq,90,91,0.875232732,0.875155038
C,miami,2026-07-19,20260719T211400291730-0400,,,eq,90,91,0.875042882,0.875118107
C,miami,2026-07-20,20260720T000047296065-0400,,,eq,92,93,0.416909013,0.745257633
C,miami,2026-07-20,20260720T010113484469-0400,,,eq,92,93,0.690125181,0.745257633
C,miami,2026-07-20,20260720T020521901889-0400,,,eq,92,93,0.57986333,0.613988091
C,miami,2026-07-20,20260720T030046529993-0400,,,eq,92,93,0.576158996,0.614336624
C,miami,2026-07-20,20260720T040448390610-0400,,,eq,92,93,0.446909444,0.472479524
C,miami,2026-07-20,20260720T050829408931-0400,,,eq,92,93,0.0661322096,0.0664772306
C,miami,2026-07-20,20260720T060300852361-0400,,,eq,92,93,0.0715579577,0.0671194693
C,miami,2026-07-20,20260720T070654701625-0400,,,eq,92,93,0.0463436621,0.0671194693
C,miami,2026-07-20,20260720T080135155100-0400,,,eq,92,93,0.128055657,0.125223434
C,miami,2026-07-20,20260720T090102523289-0400,,,eq,92,93,0.0623205691,0.0506432768
C,miami,2026-07-20,20260720T100655848053-0400,,,eq,92,93,0.483503858,0.323130789
C,miami,2026-07-20,20260720T110137152796-0400,,,eq,92,93,0.611993067,0.544800758
C,miami,2026-07-20,20260720T120526896344-0400,,,eq,92,93,0.659410234,0.486351253
C,miami,2026-07-20,20260720T130057194892-0400,,,eq,92,93,0.680990629,0.677981665
C,miami,2026-07-20,20260720T140342179207-0400,,,eq,92,93,0.735817842,0.74798177
C,miami,2026-07-20,20260720T151012856687-0400,,,eq,92,93,0.640705334,0.344679287
C,miami,2026-07-20,20260720T162044684030-0400,,,eq,92,93,0.661405795,0.888702769
C,miami,2026-07-20,20260720T170620193372-0400,,,eq,92,93,0.92017378,0.782487796
C,miami,2026-07-20,20260720T180918490048-0400,,,eq,92,93,0.704445802,0.678004312
C,miami,2026-07-20,20260720T190632140359-0400,,,eq,92,93,0.792189957,0.758170697
C,miami,2026-07-20,20260720T200145057138-0400,,,eq,92,93,0.836208111,0.831438829
C,miami,2026-07-20,20260720T210647700870-0400,,,eq,92,93,0.806641218,0.633861506
C,miami,2026-07-20,20260720T220151985952-0400,,,eq,92,93,0.806641218,0.633861506
C,miami,2026-07-20,20260720T230412212692-0400,,,eq,92,93,0.849479957,0.717031199
C,miami,2026-07-21,20260721T000035943735-0400,,,eq,90,91,0.439895405,0.210919807
C,miami,2026-07-21,20260721T010131700641-0400,,,eq,90,91,0.236730591,0.210862667
C,miami,2026-07-21,20260721T020645067264-0400,,,eq,90,91,0.365711407,0.174437076
C,miami,2026-07-21,20260721T030147313684-0400,,,eq,90,91,0.349089374,0.210862667
C,miami,2026-07-21,20260721T040537888612-0400,,,eq,90,91,0.516259483,0.210919807
C,miami,2026-07-21,20260721T050021964564-0400,,,eq,90,91,0.420868321,0.210919887
C,miami,2026-07-21,20260721T060402568701-0400,,,eq,90,91,0.366624476,0.210862667
C,miami,2026-07-21,20260721T070747000962-0400,,,eq,90,91,0.382687009,0.210876565
C,miami,2026-07-21,20260721T080226968243-0400,,,eq,90,91,0.639456983,0.62334512
C,miami,2026-07-21,20260721T090616223722-0400,,,eq,90,91,0.472442837,0.612647462
C,miami,2026-07-21,20260721T100101477561-0400,,,eq,90,91,0.695432196,0.72372987
C,miami,2026-07-21,20260721T110446889567-0400,,,eq,90,91,0.549858905,0.526003549
C,miami,2026-07-21,20260721T120905786738-0400,,,eq,90,91,0.699252338,0.66997022
C,miami,2026-07-21,20260721T130348656942-0400,,,eq,90,91,0.323060491,0.307144125
C,miami,2026-07-21,20260721T140741154738-0400,,,eq,90,91,0.458085831,0.711948129
C,miami,2026-07-21,20260721T150346858255-0400,,,eq,90,91,0.741854284,0.767931043
C,miami,2026-07-21,20260721T160157566853-0400,,,eq,90,91,0.7498151,0.759044185
C,miami,2026-07-21,20260721T171013024704-0400,,,eq,90,91,0.83260021,0.832576316
C,miami,2026-07-21,20260721T180315084238-0400,,,eq,90,91,0.827732221,0.82981372
C,miami,2026-07-21,20260721T190241894377-0400,,,eq,90,91,0.866227487,0.866052236
C,miami,2026-07-21,20260721T200714132082-0400,,,eq,90,91,0.825199159,0.825196684
C,miami,2026-07-21,20260721T210245899907-0400,,,eq,90,91,0.894104724,0.894103118
C,miami,2026-07-21,20260721T220855517254-0400,,,eq,90,91,0.894104724,0.894103118
C,miami,2026-07-21,20260721T230023480497-0400,,,eq,90,91,0.894104724,0.894103118
C,miami,2026-07-22,20260722T000031916688-0400,,,eq,92,93,0.46632046,0.742435456
C,miami,2026-07-22,20260722T010417832503-0400,,,eq,92,93,0.464168511,0.742685355
C,miami,2026-07-22,20260722T020804158143-0400,,,eq,92,93,0.711315878,0.742324888
C,miami,2026-07-22,20260722T030244599056-0400,,,eq,92,93,0.530159397,0.745663199
C,miami,2026-07-22,20260722T040629777427-0400,,,eq,92,93,0.450420779,0.745663199
C,miami,2026-07-22,20260722T050220391406-0400,,,eq,92,93,0.450420779,0.745663199
C,miami,2026-07-22,20260722T060603250647-0400,,,eq,92,93,0.740574989,0.745663199
C,miami,2026-07-22,20260722T070043035467-0400,,,eq,92,93,0.447337844,0.745785609
C,miami,2026-07-22,20260722T080439482276-0400,,,eq,92,93,0.386738567,0.747477023
C,miami,2026-07-22,20260722T090832805901-0400,,,eq,92,93,0.667551088,0.655415676
C,miami,2026-07-22,20260722T100308867836-0400,,,eq,92,93,0.60877118,0.501016612
C,miami,2026-07-22,20260722T110656620949-0400,,,eq,92,93,0.462320439,0.461149248
C,miami,2026-07-22,20260722T120133352838-0400,,,eq,92,93,0.34811146,0.314656307
C,miami,2026-07-22,20260722T130525752814-0400,,,eq,92,93,0.300522121,0.300767281
C,miami,2026-07-22,20260722T140003467177-0400,,,eq,92,93,0.281743909,0.233771486
C,miami,2026-07-22,20260722T150357251969-0400,,,eq,92,93,0.998963777,0.998653132
C,miami,2026-07-22,20260722T160751412524-0400,,,eq,92,93,0.995431373,0.995474294
C,miami,2026-07-22,20260722T170234222029-0400,,,eq,92,93,0.995478619,0.9955236
C,miami,2026-07-22,20260722T180616936333-0400,,,eq,92,93,0.995518231,0.995520293
C,miami,2026-07-22,20260722T190113404132-0400,,,eq,92,93,0.994932237,0.994915076
C,miami,2026-07-22,20260722T200513435393-0400,,,eq,92,93,0.994985642,0.994984248
C,miami,2026-07-22,20260722T210911153161-0400,,,eq,92,93,0.994939799,0.99496643
C,miami,2026-07-22,20260722T220513308883-0400,,,eq,92,93,0.994939799,0.99496643
C,miami,2026-07-22,20260722T230023215323-0400,,,eq,92,93,0.994939799,0.99496643
C,miami,2026-07-23,20260723T000204012206-0400,,,eq,92,93,0.467968082,0.747058629
C,miami,2026-07-23,20260723T010615009295-0400,,,eq,92,93,0.351691051,0.747058629
C,miami,2026-07-23,20260723T020054981068-0400,,,eq,92,93,0.533758206,0.745415699
C,miami,2026-07-23,20260723T030454953796-0400,,,eq,92,93,0.465645421,0.742862328
C,miami,2026-07-23,20260723T040845350862-0400,,,eq,92,93,0.453933839,0.742862328
C,miami,2026-07-23,20260723T050529329229-0400,,,eq,92,93,0.529988062,0.742090534
C,miami,2026-07-23,20260723T060009883166-0400,,,eq,92,93,0.487589969,0.742862328
C,miami,2026-07-23,20260723T070404211945-0400,,,eq,92,93,0.577946169,0.746197707
C,miami,2026-07-23,20260723T080803467593-0400,,,eq,92,93,0.675168863,0.565120571
C,miami,2026-07-23,20260723T090248285109-0400,,,eq,92,93,0.526030855,0.431051771
C,miami,2026-07-23,20260723T100641174771-0400,,,eq,92,93,0.208525964,0.19343149
C,miami,2026-07-23,20260723T110119552023-0400,,,eq,92,93,0.439000405,0.432271244
C,miami,2026-07-23,20260723T120505680758-0400,,,eq,92,93,0.144112427,0.126486682
C,miami,2026-07-23,20260723T130852747756-0400,,,eq,92,93,0.96596251,0.977290165
C,miami,2026-07-23,20260723T140334800715-0400,,,eq,92,93,0.973675213,0.961437397
C,miami,2026-07-23,20260723T150724269265-0400,,,eq,92,93,0.998626364,0.99865449
C,miami,2026-07-23,20260723T160208891953-0400,,,eq,92,93,0.995066303,0.995407782
C,miami,2026-07-23,20260723T170557632768-0400,,,eq,92,93,0.995322175,0.995198437
C,miami,2026-07-23,20260723T180032945371-0400,,,eq,92,93,0.995541969,0.995613401
C,miami,2026-07-23,20260723T190422576007-0400,,,eq,92,93,0.997865825,0.997857822
C,miami,2026-07-23,20260723T200813657210-0400,,,eq,92,93,0.997885122,0.997886525
C,miami,2026-07-23,20260723T210255031276-0400,,,eq,92,93,0.997884758,0.997886581
C,miami,2026-07-23,20260723T220714633983-0400,,,eq,92,93,0.997884758,0.997886581
C,miami,2026-07-23,20260723T230222250832-0400,,,eq,92,93,0.997884758,0.997886581
C,miami,2026-07-24,20260724T000022521835-0400,,,eq,92,93,0.0468811168,0.0638853496
C,miami,2026-07-24,20260724T010433743614-0400,,,eq,92,93,0.0455877209,0.0635904979
C,miami,2026-07-24,20260724T020825031321-0400,,,eq,92,93,0.038372746,0.0587407076
C,miami,2026-07-24,20260724T030302145315-0400,,,eq,92,93,0.0635577363,0.0615040173
C,miami,2026-07-24,20260724T040654060766-0400,,,eq,92,93,0.0377785081,0.0615040173
C,miami,2026-07-24,20260724T050717722209-0400,,,eq,92,93,0.037823063,0.0615040202
C,miami,2026-07-24,20260724T060218554207-0400,,,eq,92,93,0.0577450022,0.061413904
C,miami,2026-07-24,20260724T070609945174-0400,,,eq,92,93,0.637293071,0.636737702
C,miami,2026-07-24,20260724T080049347394-0400,,,eq,92,93,0.0960206822,0.069807145
C,miami,2026-07-24,20260724T090439084096-0400,,,eq,92,93,0.149515555,0.11309199
C,miami,2026-07-24,20260724T100229574498-0400,,,eq,92,93,0.12535114,0.122957544
C,miami,2026-07-24,20260724T110300868296-0400,,,eq,92,93,0.108199181,0.107810111
C,miami,2026-07-24,20260724T120652452040-0400,,,eq,92,93,0.204512226,0.173703108
C,miami,2026-07-24,20260724T130130605226-0400,,,eq,92,93,0.48084394,0.505436571
C,miami,2026-07-24,20260724T140523368122-0400,,,eq,92,93,0.982271778,0.976738971
C,miami,2026-07-24,20260724T150907400862-0400,,,eq,92,93,0.999489287,0.999402318
C,miami,2026-07-24,20260724T160354243741-0400,,,eq,92,93,0.997100429,0.997236055
C,miami,2026-07-24,20260724T170739466566-0400,,,eq,92,93,0.99708955,0.99715604
C,miami,2026-07-24,20260724T180215786296-0400,,,eq,92,93,0.996993808,0.997402033
C,miami,2026-07-24,20260724T190040045401-0400,,,eq,92,93,0.997407554,0.99740736
C,miami,2026-07-24,20260724T200100294607-0400,,,eq,92,93,0.997336725,0.997435698
C,miami,2026-07-24,20260724T210457527827-0400,,,eq,92,93,0.997436244,0.997436311
C,miami,2026-07-24,20260724T220921118502-0400,,,eq,92,93,0.997436244,0.997436311
C,miami,2026-07-24,20260724T230438894875-0400,,,eq,92,93,0.997436244,0.997436311
C,miami,2026-07-25,20260725T000013523630-0400,,,eq,92,93,0.289596598,0.620377851
C,miami,2026-07-25,20260725T010411312830-0400,,,eq,92,93,0.267634014,0.620377851
C,miami,2026-07-25,20260725T020838405702-0400,,,eq,92,93,0.0592493437,0.0608718251
C,miami,2026-07-25,20260725T030323053956-0400,,,eq,92,93,0.382460214,0.615072444
C,miami,2026-07-25,20260725T040713683198-0400,,,eq,92,93,0.61244701,0.614685132
C,miami,2026-07-25,20260725T050215820977-0400,,,eq,92,93,0.599481688,0.615072444
C,miami,2026-07-25,20260725T060554015763-0400,,,eq,92,93,0.599481688,0.615072444
C,miami,2026-07-25,20260725T070030655168-0400,,,eq,92,93,0.611627181,0.614685132
C,miami,2026-07-25,20260725T080412103788-0400,,,eq,92,93,0.702183246,0.594112562
