stratum,market_id,target_date,snapshot_id,served_floor_bucket,served_high_so_far,raw_wu_max_since_7am,raw_station_max_since_7am
B,austin,2026-06-07,20260607T220712-0400,90,90.0,90.0,
B,austin,2026-06-07,20260607T230919-0400,90,90.0,90.0,
B,austin,2026-06-07,20260608T000050-0400,90,90.0,90.0,
B,austin,2026-06-08,20260608T010232-0400,17,17.0,,
B,austin,2026-06-08,20260608T020401-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T030548-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T040708-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T050849-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T060033-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T070218-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T080352-0400,79,79.0,90.0,
B,austin,2026-06-08,20260608T090545-0400,79,79.0,80.0,
B,austin,2026-06-08,20260608T100735-0400,80,80.0,83.0,
B,austin,2026-06-08,20260608T110925-0400,83,83.0,85.0,
B,austin,2026-06-08,20260608T120106-0400,86,86.0,86.0,
B,austin,2026-06-08,20260608T130301-0400,86,86.0,88.0,
B,austin,2026-06-08,20260608T140510-0400,86,86.0,88.0,
B,austin,2026-06-08,20260608T150712-0400,87,87.0,88.0,
B,austin,2026-06-08,20260608T160956-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T170219-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T180443-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T191525-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T200644-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T210810-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T220944-0400,88,88.0,88.0,
B,austin,2026-06-08,20260608T230130-0400,88,88.0,88.0,
B,austin,2026-06-08,20260609T000253-0400,88,88.0,88.0,
B,austin,2026-06-11,20260611T050119-0400,79,79.0,91.0,
B,austin,2026-06-11,20260611T061017-0400,79,79.0,91.0,
B,austin,2026-06-11,20260611T070046-0400,79,79.0,91.0,
B,austin,2026-06-11,20260611T080401-0400,79,79.0,91.0,
B,austin,2026-06-11,20260611T090609-0400,79,79.0,79.0,
B,austin,2026-06-11,20260611T100748-0400,79,79.0,81.0,
B,austin,2026-06-11,20260611T110326-0400,79,79.0,84.0,
B,austin,2026-06-11,20260611T120524-0400,84,84.0,87.0,
B,austin,2026-06-11,20260611T130710-0400,84,84.0,88.0,
B,austin,2026-06-11,20260611T140947-0400,86,86.0,89.0,
B,austin,2026-06-11,20260611T150151-0400,87,87.0,91.0,
B,austin,2026-06-11,20260611T160415-0400,88,88.0,92.0,
B,austin,2026-06-11,20260611T170618-0400,91,91.0,93.0,
B,austin,2026-06-11,20260611T180825-0400,92,92.0,93.0,
B,austin,2026-06-11,20260611T190958-0400,93,93.0,93.0,
B,austin,2026-06-11,20260611T200213-0400,93,93.0,93.0,
B,austin,2026-06-11,20260611T210544-0400,93,93.0,93.0,
B,austin,2026-06-11,20260611T220727-0400,93,93.0,93.0,
B,austin,2026-06-11,20260611T231002-0400,93,93.0,93.0,
B,austin,2026-06-11,20260612T000129-0400,93,93.0,93.0,
B,austin,2026-06-12,20260612T010301-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T020450-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T030611-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T040734-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T050852-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T060033-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T070209-0400,80,80.0,93.0,
B,austin,2026-06-12,20260612T080352-0400,80,80.0,78.0,
B,austin,2026-06-12,20260612T090629-0400,80,80.0,80.0,
B,austin,2026-06-12,20260612T100819-0400,80,80.0,82.0,
B,austin,2026-06-12,20260612T111009-0400,80,80.0,83.0,
B,austin,2026-06-12,20260612T120141-0400,82,82.0,85.0,
B,austin,2026-06-12,20260612T130330-0400,82,82.0,88.0,
B,austin,2026-06-12,20260612T140511-0400,86,86.0,89.0,
B,austin,2026-06-12,20260612T150659-0400,88,88.0,91.0,
B,austin,2026-06-12,20260612T160903-0400,89,89.0,93.0,
B,austin,2026-06-12,20260612T170050-0400,92,92.0,93.0,
B,austin,2026-06-12,20260612T180249-0400,93,93.0,94.0,
B,austin,2026-06-12,20260612T190413-0400,94,94.0,95.0,
B,austin,2026-06-12,20260612T200648-0400,94,94.0,95.0,
B,austin,2026-06-12,20260612T210911-0400,94,94.0,95.0,
B,austin,2026-06-12,20260612T220050-0400,94,94.0,95.0,
B,austin,2026-06-12,20260612T230251-0400,94,94.0,95.0,
B,austin,2026-06-12,20260613T000422-0400,94,94.0,95.0,
B,austin,2026-06-13,20260613T010553-0400,17,17.0,,
B,austin,2026-06-13,20260613T020724-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T030850-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T040005-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T050150-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T060301-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T070421-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T080609-0400,79,79.0,95.0,
B,austin,2026-06-13,20260613T090736-0400,79,79.0,78.0,
B,austin,2026-06-13,20260613T100903-0400,79,79.0,81.0,
B,austin,2026-06-13,20260613T110057-0400,81,81.0,84.0,
B,austin,2026-06-13,20260613T120723-0400,81,81.0,86.0,
B,austin,2026-06-13,20260613T130947-0400,84,84.0,89.0,
B,austin,2026-06-13,20260613T140115-0400,86,86.0,90.0,
B,austin,2026-06-13,20260613T150249-0400,88,88.0,91.0,
B,austin,2026-06-13,20260613T160419-0400,89,89.0,92.0,
B,austin,2026-06-13,20260613T170617-0400,91,91.0,93.0,
B,austin,2026-06-13,20260613T180837-0400,93,93.0,93.0,
B,austin,2026-06-13,20260613T190048-0400,93,93.0,93.0,
B,austin,2026-06-13,20260613T200331-0400,93,93.0,93.0,
B,austin,2026-06-13,20260613T210528-0400,93,93.0,93.0,
B,austin,2026-06-13,20260613T220049-0400,93,93.0,93.0,
B,austin,2026-06-13,20260613T230233-0400,93,93.0,93.0,
B,austin,2026-06-13,20260614T000207-0400,93,93.0,93.0,
B,austin,2026-06-14,20260614T010959-0400,79,79.0,93.0,
B,austin,2026-06-14,20260614T020133-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T030316-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T040445-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T050306-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T060713-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T070829-0400,78,78.0,93.0,
B,austin,2026-06-14,20260614T080301-0400,78,78.0,77.0,
B,austin,2026-06-14,20260614T090107-0400,78,78.0,78.0,
B,austin,2026-06-14,20260614T100242-0400,78,78.0,80.0,
B,austin,2026-06-14,20260614T110201-0400,78,78.0,83.0,
B,austin,2026-06-14,20260614T120012-0400,81,81.0,85.0,
B,austin,2026-06-14,20260614T130710-0400,83,83.0,88.0,
B,austin,2026-06-14,20260614T140403-0400,85,85.0,89.0,
B,austin,2026-06-14,20260614T150402-0400,86,86.0,89.0,
B,austin,2026-06-14,20260614T160130-0400,89,89.0,90.0,
B,austin,2026-06-14,20260614T170525-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T180356-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T190532-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T200033-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T210046-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T220326-0400,92,92.0,90.0,
B,austin,2026-06-14,20260614T230533-0400,92,92.0,90.0,
B,austin,2026-06-14,20260615T000533-0400,92,92.0,90.0,
B,austin,2026-06-15,20260615T010536-0400,17,17.0,,
B,austin,2026-06-15,20260615T020621-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T030532-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T040534-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T050533-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T060727-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T071538-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T080537-0400,81,81.0,90.0,
B,austin,2026-06-15,20260615T090023-0400,81,81.0,72.0,
B,austin,2026-06-15,20260615T100541-0400,81,81.0,72.0,
B,austin,2026-06-15,20260615T111542-0400,81,81.0,73.0,
B,austin,2026-06-15,20260615T121532-0400,81,81.0,75.0,
B,austin,2026-06-15,20260615T130543-0400,81,81.0,76.0,
B,austin,2026-06-15,20260615T140534-0400,81,81.0,78.0,
B,austin,2026-06-15,20260615T150543-0400,81,81.0,82.0,
B,austin,2026-06-15,20260615T160511-0400,83,83.0,83.0,
B,austin,2026-06-15,20260615T170517-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T180713-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T190532-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T202513-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T211607-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T220028-0400,83,83.0,84.0,
B,austin,2026-06-15,20260615T231050-0400,83,83.0,84.0,
B,austin,2026-06-15,20260616T001034-0400,83,83.0,83.0,
B,austin,2026-06-16,20260616T010510-0400,17,17.0,,
B,austin,2026-06-16,20260616T020506-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T030130-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T040107-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T050518-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T060109-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T070211-0400,75,75.0,84.0,
B,austin,2026-06-16,20260616T080209-0400,75,75.0,74.0,
B,austin,2026-06-16,20260616T090446-0400,75,75.0,75.0,
B,austin,2026-06-16,20260616T100233-0400,75,75.0,78.0,
B,austin,2026-06-16,20260616T111220-0400,80,80.0,81.0,
B,austin,2026-06-16,20260616T120217-0400,80,80.0,83.0,
B,austin,2026-06-16,20260616T130317-0400,83,83.0,85.0,
B,austin,2026-06-16,20260616T140514-0400,85,85.0,87.0,
B,austin,2026-06-16,20260616T151512-0400,87,87.0,89.0,
B,austin,2026-06-16,20260616T160307-0400,88,88.0,90.0,
B,austin,2026-06-16,20260616T170312-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T180035-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T190239-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T200251-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T210125-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T220233-0400,90,90.0,90.0,
B,austin,2026-06-16,20260616T230233-0400,90,90.0,90.0,
B,austin,2026-06-16,20260617T000233-0400,90,90.0,90.0,
B,austin,2026-06-17,20260617T010234-0400,17,17.0,,
B,austin,2026-06-17,20260617T020236-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T030533-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T040244-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T050234-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T060232-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T070233-0400,77,77.0,90.0,
B,austin,2026-06-17,20260617T080633-0400,77,77.0,75.0,
B,austin,2026-06-17,20260617T091232-0400,77,77.0,76.0,
B,austin,2026-06-17,20260617T100237-0400,80,80.0,79.0,
B,austin,2026-06-17,20260617T110236-0400,80,80.0,82.0,
B,austin,2026-06-17,20260617T124234-0400,81,81.0,85.0,
B,austin,2026-06-17,20260617T131232-0400,82,82.0,85.0,
B,austin,2026-06-17,20260617T142734-0400,86,86.0,87.0,
B,austin,2026-06-17,20260617T150739-0400,86,86.0,88.0,
B,austin,2026-06-17,20260617T160248-0400,87,87.0,88.0,
B,austin,2026-06-17,20260617T171233-0400,87,87.0,89.0,
B,austin,2026-06-17,20260617T181237-0400,88,88.0,90.0,
B,austin,2026-06-17,20260617T190840-0400,89,89.0,90.0,
B,austin,2026-06-17,20260617T201240-0400,89,89.0,90.0,
B,austin,2026-06-17,20260617T211234-0400,89,89.0,90.0,
B,austin,2026-06-17,20260617T221239-0400,89,89.0,90.0,
B,austin,2026-06-17,20260617T230232-0400,89,89.0,90.0,
B,austin,2026-06-17,20260618T000240-0400,89,89.0,90.0,
B,austin,2026-06-19,20260619T010233-0400,17,17.0,,
B,austin,2026-06-19,20260619T020231-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T030738-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T041232-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T050434-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T060528-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T070239-0400,84,84.0,97.0,
B,austin,2026-06-19,20260619T080612-0400,84,84.0,82.0,
B,austin,2026-06-19,20260619T090345-0400,84,84.0,82.0,
B,austin,2026-06-19,20260619T100630-0400,84,84.0,84.0,
B,austin,2026-06-19,20260619T110238-0400,84,84.0,85.0,
B,austin,2026-06-19,20260619T120235-0400,84,84.0,85.0,
B,austin,2026-06-19,20260619T130312-0400,84,84.0,85.0,
B,austin,2026-06-19,20260619T140643-0400,85,85.0,86.0,
B,austin,2026-06-19,20260619T150238-0400,86,86.0,86.0,
B,austin,2026-06-19,20260619T160333-0400,86,86.0,86.0,
B,austin,2026-06-19,20260619T170233-0400,86,86.0,86.0,
B,austin,2026-06-19,20260619T180735-0400,86,86.0,88.0,
B,austin,2026-06-19,20260619T190011-0400,88,88.0,88.0,
B,austin,2026-06-19,20260619T201453-0400,88,88.0,88.0,
B,austin,2026-06-19,20260619T210303-0400,88,88.0,88.0,
B,austin,2026-06-19,20260619T220659-0400,88,88.0,88.0,
B,austin,2026-06-19,20260619T230140-0400,88,88.0,88.0,
B,austin,2026-06-19,20260620T000544-0400,88,88.0,88.0,
B,austin,2026-06-20,20260620T010541-0400,17,17.0,,
B,austin,2026-06-20,20260620T020538-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T030139-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T041541-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T050040-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T060138-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T071540-0400,79,79.0,88.0,
B,austin,2026-06-20,20260620T080239-0400,79,79.0,72.0,
B,austin,2026-06-20,20260620T090546-0400,79,79.0,73.0,
B,austin,2026-06-20,20260620T100854-0400,79,79.0,74.0,
B,austin,2026-06-20,20260620T110031-0400,79,79.0,77.0,
B,austin,2026-06-20,20260620T120120-0400,79,79.0,80.0,
B,austin,2026-06-20,20260620T130119-0400,80,80.0,84.0,
B,austin,2026-06-20,20260620T140024-0400,85,85.0,86.0,
B,austin,2026-06-20,20260620T150029-0400,87,87.0,87.0,
B,austin,2026-06-20,20260620T160138-0400,87,87.0,87.0,
B,austin,2026-06-20,20260620T170046-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T180038-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T190207-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T201034-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T210034-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T220109-0400,89,89.0,89.0,
B,austin,2026-06-20,20260620T230309-0400,89,89.0,89.0,
B,austin,2026-06-20,20260621T000039-0400,89,89.0,89.0,
B,austin,2026-06-21,20260621T010037-0400,17,17.0,,
B,austin,2026-06-21,20260621T021037-0400,74,74.0,89.0,
B,austin,2026-06-21,20260621T030437-0400,74,74.0,89.0,
B,austin,2026-06-21,20260621T041221-0400,74,74.0,89.0,
B,austin,2026-06-21,20260621T050023-0400,74,74.0,89.0,
B,austin,2026-06-21,20260621T060022-0400,75,75.0,89.0,
B,austin,2026-06-21,20260621T070041-0400,75,75.0,89.0,
B,austin,2026-06-21,20260621T080027-0400,75,75.0,89.0,
B,austin,2026-06-21,20260621T090028-0400,76,76.0,77.0,
B,austin,2026-06-21,20260621T100028-0400,78,78.0,78.0,
B,austin,2026-06-21,20260621T110221-0400,79,79.0,80.0,
B,austin,2026-06-21,20260621T120122-0400,79,79.0,82.0,
B,austin,2026-06-21,20260621T130231-0400,82,82.0,85.0,
B,austin,2026-06-21,20260621T141227-0400,85,85.0,88.0,
B,austin,2026-06-21,20260621T150027-0400,88,88.0,90.0,
B,austin,2026-06-21,20260621T160034-0400,91,91.0,91.0,
B,austin,2026-06-21,20260621T170025-0400,92,92.0,92.0,
B,austin,2026-06-21,20260621T180035-0400,93,93.0,92.0,
B,austin,2026-06-21,20260621T190038-0400,93,93.0,92.0,
B,austin,2026-06-21,20260621T200041-0400,93,93.0,92.0,
B,austin,2026-06-21,20260621T210052-0400,93,93.0,92.0,
B,austin,2026-06-21,20260621T225337-0400,93,93.0,92.0,
B,austin,2026-06-21,20260621T230009-0400,93,93.0,92.0,
B,austin,2026-06-21,20260622T000000-0400,93,93.0,92.0,
B,austin,2026-06-22,20260622T010241-0400,,,,
B,austin,2026-06-22,20260622T021031-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T030030-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T040023-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T050120-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T061030-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T070025-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T081032-0400,81,81.0,92.0,
B,austin,2026-06-22,20260622T090032-0400,81,81.0,80.0,
B,austin,2026-06-22,20260622T100023-0400,81,81.0,82.0,
B,austin,2026-06-22,20260622T110027-0400,85,85.0,85.0,
B,austin,2026-06-22,20260622T120037-0400,85,85.0,88.0,
B,austin,2026-06-22,20260622T130022-0400,88,88.0,91.0,
B,austin,2026-06-22,20260622T140119-0400,91,91.0,92.0,
B,austin,2026-06-22,20260622T150129-0400,91,91.0,93.0,
B,austin,2026-06-22,20260622T160124-0400,94,94.0,93.0,
B,austin,2026-06-22,20260622T171529-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T180043-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T190848-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T200531-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T211445-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T220235-0400,94,94.0,94.0,
B,austin,2026-06-22,20260622T231042-0400,94,94.0,94.0,
B,austin,2026-06-22,20260623T000233-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T010923-0400,78,78.0,92.0,
B,austin,2026-06-26,20260626T020925-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T030925-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T040923-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T051920-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T060028-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T070923-0400,77,77.0,92.0,
B,austin,2026-06-26,20260626T081031-0400,77,77.0,77.0,
B,austin,2026-06-26,20260626T090110-0400,77,77.0,79.0,
B,austin,2026-06-26,20260626T101049-0400,79,79.0,82.0,
B,austin,2026-06-26,20260626T110412-0400,81,81.0,84.0,
B,austin,2026-06-26,20260626T121048-0400,83,83.0,87.0,
B,austin,2026-06-26,20260626T130050-0400,86,86.0,89.0,
B,austin,2026-06-26,20260626T140151-0400,88,88.0,90.0,
B,austin,2026-06-26,20260626T150628-0400,89,89.0,91.0,
B,austin,2026-06-26,20260626T160203-0400,91,91.0,94.0,
B,austin,2026-06-26,20260626T170638-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T180209-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T190626-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T201623-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T210234-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T220234-0400,94,94.0,94.0,
B,austin,2026-06-26,20260626T230633-0400,94,94.0,94.0,
B,austin,2026-06-26,20260627T000637-0400,94,94.0,94.0,
B,austin,2026-06-28,20260628T010232-0400,,,,
B,austin,2026-06-28,20260628T020240-0400,,,,
B,austin,2026-06-28,20260628T030236-0400,,,,
B,austin,2026-06-28,20260628T040243-0400,,,,
B,austin,2026-06-28,20260628T050228-0400,,,,
B,austin,2026-06-28,20260628T060232-0400,,,,
B,austin,2026-06-28,20260628T070226-0400,,,,
B,austin,2026-06-28,20260628T080228-0400,,,,
B,austin,2026-06-28,20260628T090234-0400,,,,
B,austin,2026-06-28,20260628T101232-0400,,,,
B,austin,2026-06-28,20260628T110314-0400,,,,
B,austin,2026-06-28,20260628T120238-0400,,,,
B,austin,2026-06-28,20260628T130233-0400,,,,
B,austin,2026-06-28,20260628T140230-0400,,,,
B,austin,2026-06-28,20260628T150235-0400,,,,
B,austin,2026-06-28,20260628T160239-0400,,,,
B,austin,2026-06-28,20260628T170229-0400,,,,
B,austin,2026-06-28,20260628T180419-0400,,,,
B,austin,2026-06-28,20260628T190437-0400,,,,
B,austin,2026-06-28,20260628T200354-0400,,,,
B,austin,2026-06-28,20260628T210508-0400,,,,
B,austin,2026-06-29,20260629T104059-0400,,,,
B,austin,2026-06-29,20260629T110103-0400,,,,
B,austin,2026-06-29,20260629T121104-0400,,,,
B,austin,2026-06-29,20260629T131408-0400,,,,
B,austin,2026-06-29,20260629T140517-0400,,,,
B,austin,2026-06-29,20260629T150416-0400,,,,
B,austin,2026-06-29,20260629T160800-0400,,,,
B,austin,2026-06-29,20260629T170228-0400,,,,
B,austin,2026-06-29,20260629T180658-0400,,,,
B,austin,2026-06-29,20260629T190751-0400,,,,
B,austin,2026-06-29,20260629T200453-0400,,,,
B,austin,2026-06-29,20260629T210310-0400,,,,
B,austin,2026-06-29,20260629T220249-0400,,,,
B,austin,2026-06-29,20260629T230846-0400,,,,
B,austin,2026-06-29,20260630T000406-0400,,,,
B,austin,2026-06-30,20260630T010024-0400,,,,
B,austin,2026-06-30,20260630T020351-0400,,,,
B,austin,2026-06-30,20260630T030720-0400,,,,
B,austin,2026-06-30,20260630T040145-0400,,,,
B,austin,2026-06-30,20260630T050507-0400,,,,
B,austin,2026-06-30,20260630T060833-0400,,,,
B,austin,2026-06-30,20260630T070259-0400,,,,
B,austin,2026-06-30,20260630T080706-0400,,,,
B,austin,2026-06-30,20260630T090146-0400,,,,
B,austin,2026-06-30,20260630T100039-0400,,,,
B,austin,2026-06-30,20260630T110830-0400,,,,
B,austin,2026-06-30,20260630T120940-0400,,,,
B,austin,2026-06-30,20260630T131531-0400,,,,
B,austin,2026-06-30,20260630T141430-0400,,,,
B,austin,2026-06-30,20260630T150542-0400,,,,
B,austin,2026-06-30,20260630T160032-0400,,,,
B,austin,2026-06-30,20260630T170405-0400,,,,
B,austin,2026-06-30,20260630T180759-0400,,,,
B,austin,2026-06-30,20260630T190228-0400,,,,
B,austin,2026-06-30,20260630T200217-0400,,,,
B,austin,2026-06-30,20260630T210556-0400,,,,
B,austin,2026-06-30,20260630T220030-0400,,,,
B,austin,2026-06-30,20260630T230430-0400,,,,
B,austin,2026-06-30,20260701T000822-0400,,,,
B,chicago,2026-06-07,20260607T010223-0400,17,17.0,,
B,chicago,2026-06-07,20260607T020346-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T030455-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T040614-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T050731-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T060834-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T071011-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T080105-0400,71,71.0,86.0,
B,chicago,2026-06-07,20260607T090233-0400,71,71.0,69.0,
B,chicago,2026-06-07,20260607T100354-0400,71,71.0,71.0,
B,chicago,2026-06-07,20260607T110457-0400,72,72.0,76.0,
B,chicago,2026-06-07,20260607T120701-0400,72,72.0,79.0,
B,chicago,2026-06-07,20260607T130916-0400,77,77.0,81.0,
B,chicago,2026-06-07,20260607T140056-0400,77,77.0,82.0,
B,chicago,2026-06-07,20260607T150315-0400,82,82.0,82.0,
B,chicago,2026-06-07,20260607T160459-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T170738-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T181017-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T190212-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T200348-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T210533-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T220713-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260607T230920-0400,83,83.0,82.0,
B,chicago,2026-06-07,20260608T000052-0400,83,83.0,82.0,
B,chicago,2026-06-08,20260608T010234-0400,66,66.0,82.0,
B,chicago,2026-06-08,20260608T020402-0400,67,67.0,82.0,
B,chicago,2026-06-08,20260608T030549-0400,67,67.0,82.0,
B,chicago,2026-06-08,20260608T040709-0400,67,67.0,82.0,
B,chicago,2026-06-08,20260608T050850-0400,67,67.0,82.0,
B,chicago,2026-06-08,20260608T060035-0400,67,67.0,82.0,
B,chicago,2026-06-08,20260608T070219-0400,69,69.0,82.0,
B,chicago,2026-06-08,20260608T080353-0400,69,69.0,69.0,
B,chicago,2026-06-08,20260608T090546-0400,69,69.0,70.0,
B,chicago,2026-06-08,20260608T100736-0400,71,71.0,74.0,
B,chicago,2026-06-08,20260608T110927-0400,74,74.0,75.0,
B,chicago,2026-06-08,20260608T120107-0400,74,74.0,76.0,
B,chicago,2026-06-08,20260608T130303-0400,74,74.0,80.0,
B,chicago,2026-06-08,20260608T140511-0400,74,74.0,82.0,
B,chicago,2026-06-08,20260608T150713-0400,80,80.0,83.0,
B,chicago,2026-06-08,20260608T160957-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T170222-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T180444-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T191527-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T200645-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T210811-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T220945-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260608T230132-0400,84,84.0,83.0,
B,chicago,2026-06-08,20260609T000254-0400,84,84.0,83.0,
B,chicago,2026-06-11,20260611T050130-0400,68,68.0,91.0,
